5.947207130036077938e-12 -1.239416700665329778e-12 -3.946613380360720273e-13 -1.104975703727456680e-13 -9.357266853707465280e-14 -3.340604024048087654e-14 -1.101962886412827375e-13 -3.431336580360720301e-14 -1.372274917835667744e-14 -2.130304153907805477e-14 2.293684482565126829e-14 2.050528192384846959e-15 5.756267222444963602e-15 6.011417651302652125e-15 1.268650222044089214e-14 3.444136785571142965e-15 -2.444450116232467695e-14 1.263812181162320203e-14 -3.230323943887739729e-15 -1.501992529058115181e-14 1.549048099398799385e-14 -1.654253736272549755e-14 -3.383279583166313829e-15 6.809899607214405680e-15 1.734717563126241134e-15
-1.239416700665329778e-12 2.739101810917834666e-12 -3.031194318236471292e-13 -1.179849598717432416e-13 -1.416001154308615721e-13 2.207013450901801996e-14 -6.795840230861733550e-14 2.642801583967933574e-14 -3.518488625250506604e-14 1.271910605210429912e-15 3.730626949899804602e-15 6.685657010020039830e-15 -1.040249381963932259e-14 -1.104912006412824791e-14 9.276561699398779029e-15 -2.890216400801595992e-15 1.208278957915736179e-16 -4.114518188376754586e-15 -5.152259078156153000e-16 2.031418997996004939e-15 -5.154426100200404130e-15 3.049394020040066741e-15 -1.237763591182355932e-15 -1.235642536272544535e-14 1.914399807615211698e-15
-3.946613380360720273e-13 -3.031194318236471292e-13 1.481428803206414177e-12 -2.855169744288576362e-13 -9.080971543086181713e-14 -2.142560961923842890e-14 -1.253326749499000108e-14 -3.325426661322643845e-14 -3.389747815631259185e-14 -1.523909002004004858e-14 -9.183576753507058865e-16 7.643021082164339190e-15 6.705948216432858906e-15 -1.100157691382767356e-14 -1.059115607214429022e-14 8.175911503006022804e-15 9.708915430861721709e-15 -1.362958364729457808e-14 -2.177857154308624526e-15 9.506988376753515308e-15 -8.680893306613240996e-15 4.063494669338677427e-15 -1.535630621242484279e-15 4.238498116232467457e-15 2.526222364729450119e-15
-1.104975703727456680e-13 -1.179849598717432416e-13 -2.855169744288576362e-13 8.702914190621248018e-13 -1.058458933867735282e-13 -8.119470428857713729e-14 -3.164226488176360964e-14 -1.621234558717432554e-14 -9.314254749499026950e-15 1.270465923847708172e-15 -1.332272019238479715e-14 -1.658146167535068963e-14 -1.486117450901802952e-15 3.247775038076149490e-15 6.035353394789583113e-15 5.654351519038085681e-15 1.340926973947905116e-15 1.170086836072145417e-14 -1.712144416833667380e-15 -2.870975871743488620e-15 -7.322498821643282839e-15 -1.759490565130258702e-15 -3.915086492985921379e-16 -5.792515591182338717e-16 -5.830339975951899519e-15
-9.357266853707465280e-14 -1.416001154308615721e-13 -9.080971543086181713e-14 -1.058458933867735282e-13 5.068040721442887385e-13 -6.978795991983966534e-14 -2.252061242484970394e-14 -2.963074308617233269e-14 -5.089218436873755846e-15 -1.644474228456913152e-14 2.367307414829659565e-15 3.147107014028060374e-15 1.725409218436874196e-15 3.680654108216430865e-15 -1.383939078156311299e-15 -4.531046092184400664e-16 -2.922196392785575431e-15 -8.848673346693339693e-16 -3.007563927855710781e-15 -1.379014028056114953e-15 2.157171943887774311e-15 -9.400278957915835767e-15 2.038970741482966543e-15 -2.528192384769544573e-16 1.421697795591184008e-15
-3.340604024048087654e-14 2.207013450901801996e-14 -2.142560961923842890e-14 -8.119470428857713729e-14 -6.978795991983966534e-14 3.701056128256511893e-13 -5.655008192384767273e-14 -9.355050581162336376e-15 -2.756673667334670310e-14 -5.652480000000004633e-15 -1.549584929859722710e-15 -4.254258276553112648e-15 -7.184334749499001996e-15 -1.323032625250502430e-15 1.188742925851705638e-15 1.025231262525047607e-16 -4.503958316633268891e-15 4.039444008016029899e-15 -7.483613627254501825e-16 2.041433266533067872e-15 -4.572991102204406307e-15 -1.649891783567403166e-17 -1.304974108216433645e-15 2.734716152304608911e-15 -1.548846172344689471e-15
-1.101962886412827375e-13 -6.795840230861733550e-14 -1.253326749499000108e-14 -3.164226488176360964e-14 -2.252061242484970394e-14 -5.655008192384767273e-14 2.566401580120242489e-13 -2.481056371943888000e-14 -1.599360769539077447e-14 -7.113808032064131749e-15 -4.267654412825651475e-15 -6.319758621242485329e-15 2.433828424849698959e-15 -8.630920464929860159e-15 2.722961699398796546e-15 -7.895708985971941372e-15 -2.932703166332664467e-15 -3.016232016032063308e-15 -3.187886428857717646e-15 2.023210581162324902e-15 -7.202393266533077684e-16 2.057817266533064077e-15 1.541606348697396472e-15 8.410672224448893735e-16 -8.534783486973947295e-16
-3.431336580360720301e-14 2.642801583967933574e-14 -3.325426661322643845e-14 -1.621234558717432554e-14 -2.963074308617233269e-14 -9.355050581162336376e-15 -2.481056371943888000e-14 1.690942240320639887e-13 -6.828335711422846348e-15 -2.110879756312625558e-14 -8.333808609218435939e-15 -2.181600192384773607e-15 -3.109413963927855051e-15 2.042615278557116320e-15 -3.764018789579161044e-15 -1.848059382765531774e-15 -1.230770020040080125e-15 1.876608256513027680e-16 3.078862236472946184e-15 -2.876721763527053917e-15 -2.400650004008014185e-15 1.158683703406813409e-15 2.251437402805611648e-15 -2.952797370741482963e-15 -2.093950717434870761e-15
-1.372274917835667744e-14 -3.518488625250506604e-14 -3.389747815631259185e-14 -9.314254749499026950e-15 -5.089218436873755846e-15 -2.756673667334670310e-14 -1.599360769539077447e-14 -6.828335711422846348e-15 1.057157899799599578e-13 -1.430119631262525062e-14 -7.107996472945892361e-15 -6.422593667334672733e-15 -2.064581002004009554e-15 1.548107414829653275e-16 2.204780761523058745e-16 -1.188004168336671019e-15 4.424336673346715699e-16 -1.793292825651301196e-15 -1.526026773547093989e-15 -8.610629258517027474e-16 2.499216673346694881e-15 -1.224942044088175961e-15 -1.949827334669339149e-15 1.261469498997995640e-15 -6.460024048096178683e-17
-2.130304153907805477e-14 1.271910605210429912e-15 -1.523909002004004858e-14 1.270465923847708172e-15 -1.644474228456913152e-14 -5.652480000000004633e-15 -7.113808032064131749e-15 -2.110879756312625558e-14 -1.430119631262525062e-14 8.971806165931863282e-14 -7.553779174348696321e-15 -2.975386933867739637e-16 -4.718066661322646374e-15 4.362872048096190168e-15 -2.418921939879759765e-15 1.861997274549102372e-16 -8.546603607214423891e-16 -1.667326460921843787e-15 2.349905571142283278e-16 -9.117909418837667091e-16 -1.533003927855719120e-16 -6.724006733466940904e-16 3.088991422845689961e-16 -7.547146773547089165e-16 6.533899799599206557e-18
2.293684482565126829e-14 3.730626949899804602e-15 -9.183576753507058865e-16 -1.332272019238479715e-14 2.367307414829659565e-15 -1.549584929859722710e-15 -4.267654412825651475e-15 -8.333808609218435939e-15 -7.107996472945892361e-15 -7.553779174348696321e-15 5.097170751102199747e-14 -3.253094092184367114e-15 -4.709135903807615230e-15 -3.421859142284568899e-15 -2.582958941883769334e-15 5.072473266533064168e-16 -5.276370340681361374e-16 2.860140761523039086e-16 5.707476392785568104e-16 7.180723046092189462e-16 1.411486525050100970e-15 -2.730152272545090485e-15 -1.416707078156313176e-15 -2.276686492985972992e-16 3.549319438877777874e-17
2.050528192384846959e-15 6.685657010020039830e-15 7.643021082164339190e-15 -1.658146167535068963e-14 3.147107014028060374e-15 -4.254258276553112648e-15 -6.319758621242485329e-15 -2.181600192384773607e-15 -6.422593667334672733e-15 -2.975386933867739637e-16 -3.253094092184367114e-15 3.697635680961920912e-14 -8.265547414829656382e-16 -1.755550525050100362e-15 -1.589740505010019106e-15 -1.631045258517033611e-15 -1.299228216432865390e-15 -6.784749018036077561e-16 -9.190800160320646857e-16 -4.268376753506637463e-18 -5.133872224448890463e-16 2.782324969939881117e-16 1.511005370741483121e-16 -6.955484088176345895e-16 -7.532043286573125429e-17
5.756267222444963602e-15 -1.040249381963932259e-14 6.705948216432858906e-15 -1.486117450901802952e-15 1.725409218436874196e-15 -7.184334749499001996e-15 2.433828424849698959e-15 -3.109413963927855051e-15 -2.064581002004009554e-15 -4.718066661322646374e-15 -4.709135903807615230e-15 -8.265547414829656382e-16 2.674985144689375559e-14 -2.759472737474949476e-15 -1.268824240480961594e-15 -2.060575294589176729e-15 -1.783196472945893085e-15 -1.957543246492981890e-16 -2.999683847695384439e-16 -3.706921042084166177e-16 -1.065058501002005076e-15 6.137269098196394572e-16 -1.800598316633267449e-16 -2.010077114228457148e-16 7.222750140280563949e-16
