11.8604459458	-0.938208008684	12.8271315133	1.15891126809	14.0196189107
11.9539947973	-0.886588756545	12.747522809	1.2154534139	13.9206339719
11.8954203027	-0.933264711031	12.8709314057	1.16631527519	14.0142607708
11.892026957	-0.964787479729	12.8086131033	1.04625113201	13.9015675155
11.8924312746	-0.946413341132	12.9173687477	1.13343792559	14.0120598054
11.9604923093	-0.854110552651	12.8159594637	1.00640454385	13.9166671906
11.9418346822	-0.892342755117	12.7431441606	1.17500269592	13.9134808328
11.9224357971	-0.984631833538	12.7382307083	1.01033451788	13.9935559142
11.9943961732	-0.900386379994	12.8703490241	0.975356089718	13.9514608494
11.96540417	-0.968637863714	12.8297925185	1.20225727999	14.0348727176
11.8963042656	-0.875728681203	12.7397287733	1.14552543881	13.8406439314
11.8121380229	-0.92767385283	12.8095226242	1.06543571453	13.9279188819
11.901527238	-0.969566610398	12.7340727032	1.15404313683	13.9400498085
11.9669407222	-0.945552767885	12.7158036884	1.13206827824	13.9930093324
11.8756294548	-0.962001045954	12.7992417931	1.29472327498	13.8378222149
11.9337882062	-1.00561939119	12.7209348386	1.17249620932	13.8739504213
11.9546955213	-0.913315781443	12.7838751035	1.07455879906	14.0332188373
11.9183998307	-0.977927872114	12.7743372819	1.19787409803	13.9981822432
11.8738499788	-0.994763865088	12.7964898683	1.11849948144	14.0060683631
11.9079097729	-0.975573787632	12.7923922943	1.10242560092	14.0003314058
11.9412285276	-0.948009209112	12.7854006446	1.14360188483	13.9298515261
11.9879125832	-0.922213325486	12.7815251831	1.09492340165	13.905996955
12.0140620563	-0.99113935329	12.7829145616	1.03369037995	13.9638340129
11.9166437494	-0.937460157652	12.7047890551	1.06484806069	13.9249177163
11.881656563	-0.907336398776	12.7225118613	1.21633587365	13.9158383525
11.8761342901	-0.930521868348	12.8545553563	1.13833972052	13.9961387243
11.9589628198	-0.940494552395	12.7848637389	1.24644597013	13.9119903778
11.9279481682	-0.933730060394	12.7556851826	1.1318956584	13.8937002839
11.8881142717	-0.89526943943	12.8820460861	1.09003806569	13.9746454898
11.9041875039	-0.93463268703	12.777554484	1.17485657707	14.0033558448
11.8409613682	-0.947185407324	12.7822604006	1.10189327403	13.9328533938
11.7735617068	-1.00065600802	12.8003253531	1.10461381531	13.9745956251
11.9125082199	-0.981303782388	12.7645770917	1.10091340955	13.9361235489
11.812800732	-0.741806444129	12.7245385353	1.23207634689	13.8612375836
11.9222026283	-1.03140566958	12.7060976019	1.19280801749	13.9573447672
11.9571537913	-0.93661034111	12.7431570441	1.07647678901	13.9524886374
11.9007395109	-1.02190653353	12.7776501732	1.17008106228	13.8780091282
11.8539412935	-0.956754775669	12.7824443659	1.18149119386	13.9067132686
11.9137543122	-0.902081459695	12.7642330354	1.19017468132	13.925396364
11.8946806419	-0.969142812581	12.8209740021	1.16410077772	13.8781488479
11.9426199323	-0.966443982766	12.7876141567	1.09761938971	13.9885445541
11.989124824	-0.950122866741	12.759313519	1.09406059437	13.9763693841
11.9474599573	-0.979147914424	12.8163512197	1.15958245212	13.9744472574
11.987340084	-0.939032139931	12.8470366739	1.17264251699	13.9145215016
11.8757240228	-0.875097874592	12.8234321329	1.14462182365	14.0267940074
11.9594367948	-0.898829046445	12.7689656812	1.11261364158	13.9589440853
11.9544406795	-0.971724434964	12.8716672241	1.15041923819	14.0073970883
11.9456978581	-0.874421005232	12.7160445501	1.10061903695	13.8668721028
11.8756431186	-0.913218730637	12.7974604785	1.11926281069	13.9018802417
11.9131711568	-0.903548778518	12.7909053713	1.19023771502	13.8718589393
11.8602500207	-0.829568477539	12.8004044587	1.0879394162	13.9837028209
11.8026463713	-1.15384606271	12.7671278995	1.22149490665	13.8952476437
11.8471643809	-0.959235858156	12.7929693031	1.12838600626	14.0212281924
11.9098665269	-0.819823641609	12.86833479	1.15873187409	14.0084408197
11.9729392612	-0.949309973953	12.8237492754	1.10707481552	13.9762795256
11.9735998045	-0.964923035719	12.8054491495	1.09174430759	13.9482954067
11.9856478213	-0.936984485452	12.8305110967	1.15954203171	13.8846216063
11.9510533851	-1.01861827465	12.7084824595	1.15237393735	13.9134627629
11.8710846697	-0.921936748002	12.8189467415	1.10988937388	13.9364129907
11.8497518844	-0.920866016394	12.7597187067	1.16669690487	13.8983332148
12.0803518778	-0.895182948765	12.8392177937	1.06190250647	13.9984720462
11.9149172774	-0.948003789093	12.8927665815	1.14155281135	13.9322045008
11.9168738628	-0.922741616095	12.8338798208	1.10387827294	13.9802713809
11.926375811	-0.994777316941	12.6958085125	1.17662177406	13.9767999947
11.8577121914	-0.903446126148	12.7679355113	1.07675482628	13.9702094419
11.987396347	-0.887807978893	12.7541438863	1.11368250861	13.9148285649
11.9991600671	-0.89067825451	12.809360472	1.12877053322	13.9511437326
11.9157837695	-0.817253255259	12.750970293	1.19112200175	13.9288584104
11.9079287981	-0.893708380914	12.6957824754	1.16686160388	13.9902958138
11.9733394696	-0.947904694289	12.8135720485	1.18022470405	13.9490081583
11.881113858	-0.919270079541	12.8253626942	1.13998161607	13.9664858324
11.9250943653	-0.834731217143	12.8186751957	1.16438736508	13.8993972658
11.9613139938	-0.875430452225	12.8207327912	1.12050726698	13.931966186
11.8814515848	-0.991906694051	12.7985587586	1.19073086966	13.966337298
11.9478897617	-0.929581607017	12.7886744361	1.1722960229	13.9550612856
11.9312328304	-0.874471903296	12.8279405441	1.13569138147	13.9412693649
11.8638674094	-0.966348263235	12.7286809524	1.26497695889	13.9398788402
