2.124668136346493270e+02 2.114941854425633849e+01 9.043444021823106027e+00 6.613074742449248866e+00 1.440325927780614634e+00 9.661227156662437476e-01 3.098960958329560755e-01 9.342549370565612910e-02 1.684822072615727861e-01 2.600993027995479254e-02 3.504547965457524561e-02 1.917826167323334607e-02 1.021136839672559353e-02 7.034793332678940074e-03 8.412523246013822037e-03
2.114941854425633849e+01 4.165352687868292492e+01 9.272212651951942775e+00 4.028897331172512253e+00 1.816885826991001096e+00 3.934892145073031755e-01 7.441523272065947436e-02 8.934630253663547461e-02 2.888893457398345604e-02 2.647951586796557996e-02 1.317060039340228403e-02 1.032443971029157331e-02 1.231258229700962726e-03 1.966062596631523024e-04 -2.618427520513293052e-03
9.043444021823106027e+00 9.272212651951942775e+00 1.191051469113169325e+01 3.296941991151879137e+00 1.195700982654583244e+00 5.114833459459158238e-01 1.148072492286746765e-01 1.205678760045676007e-01 5.929372197277419515e-02 2.903194485170700750e-02 9.175621052681479095e-03 5.215088827998579091e-03 2.427756824506195187e-03 4.699462390329024698e-04 -2.090016530784214854e-03
6.613074742449248866e+00 4.028897331172512253e+00 3.296941991151879137e+00 3.774657332057523185e+00 8.438683436545040273e-01 3.855410173025483056e-01 1.226064891462097795e-01 6.537276427477671514e-02 1.988757627637167610e-02 1.214327940564567145e-02 1.004202721966509365e-02 5.504427687206572134e-03 3.810745685125979318e-03 1.152900051678865719e-03 4.881526616171574746e-05
1.440325927780614634e+00 1.816885826991001096e+00 1.195700982654583244e+00 8.438683436545040273e-01 8.231449207453818140e-01 1.837089867831983858e-01 6.586969145739189624e-02 2.324169103132005254e-02 1.182078336973551615e-02 2.712141499811076585e-03 2.350773244428868217e-03 2.171755457273307367e-03 1.776798911440491228e-03 4.492493091988020680e-04 6.514696416105614533e-04
9.661227156662437476e-01 3.934892145073031755e-01 5.114833459459158238e-01 3.855410173025483056e-01 1.837089867831983858e-01 2.424587462575953090e-01 3.996295588535940524e-02 1.473617202215742571e-02 4.226521077019314114e-03 1.717076053338722650e-03 1.840520836472017523e-03 8.149644562243042647e-04 3.804643026402408927e-04 3.436010515451329273e-04 7.395121772205450730e-05
3.098960958329560755e-01 7.441523272065947436e-02 1.148072492286746765e-01 1.226064891462097795e-01 6.586969145739189624e-02 3.996295588535940524e-02 4.940143516605920854e-02 8.923325175295589856e-03 3.155220313352270593e-03 1.868624115592210002e-03 1.358650596610767609e-03 3.106068084544553456e-04 3.503907418349348551e-04 -9.870648344677639932e-05 -7.732051174640703522e-05
9.342549370565612910e-02 8.934630253663547461e-02 1.205678760045676007e-01 6.537276427477671514e-02 2.324169103132005254e-02 1.473617202215742571e-02 8.923325175295589856e-03 1.517212214912247968e-02 1.551305061207894007e-03 4.383969682908350676e-04 3.991211978033646734e-04 1.484905467250658372e-04 1.364003452076831941e-04 1.293723943329340843e-04 4.316307307961543847e-05
1.684822072615727861e-01 2.888893457398345604e-02 5.929372197277419515e-02 1.988757627637167610e-02 1.182078336973551615e-02 4.226521077019314114e-03 3.155220313352270593e-03 1.551305061207894007e-03 4.575785573707596803e-03 9.232350638957092593e-04 3.310384977906808790e-04 1.078446583725189165e-04 5.243747707647754540e-05 2.492966064887363478e-05 3.369377689206904552e-05
2.600993027995479254e-02 2.647951586796557996e-02 2.903194485170700750e-02 1.214327940564567145e-02 2.712141499811076585e-03 1.717076053338722650e-03 1.868624115592210002e-03 4.383969682908350676e-04 9.232350638957092593e-04 2.114628758306195087e-03 3.851106223153829590e-04 2.249033759316285033e-04 6.742685776348544477e-05 1.446216705151493612e-05 9.167484601945366106e-06
3.504547965457524561e-02 1.317060039340228403e-02 9.175621052681479095e-03 1.004202721966509365e-02 2.350773244428868217e-03 1.840520836472017523e-03 1.358650596610767609e-03 3.991211978033646734e-04 3.310384977906808790e-04 3.851106223153829590e-04 8.279308500958257062e-04 1.798223867137189905e-04 6.528747659580963849e-05 1.417595640790742411e-05 2.372830885507467097e-05
1.917826167323334607e-02 1.032443971029157331e-02 5.215088827998579091e-03 5.504427687206572134e-03 2.171755457273307367e-03 8.149644562243042647e-04 3.106068084544553456e-04 1.484905467250658372e-04 1.078446583725189165e-04 2.249033759316285033e-04 1.798223867137189905e-04 3.141008870696749763e-04 8.988670540376189145e-05 3.784346582728993948e-05 2.634009058317049657e-05
1.021136839672559353e-02 1.231258229700962726e-03 2.427756824506195187e-03 3.810745685125979318e-03 1.776798911440491228e-03 3.804643026402408927e-04 3.503907418349348551e-04 1.364003452076831941e-04 5.243747707647754540e-05 6.742685776348544477e-05 6.528747659580963849e-05 8.988670540376189145e-05 1.538810477709895289e-04 4.846255989057936540e-05 2.880125142396736365e-05
7.034793332678940074e-03 1.966062596631523024e-04 4.699462390329024698e-04 1.152900051678865719e-03 4.492493091988020680e-04 3.436010515451329273e-04 -9.870648344677639932e-05 1.293723943329340843e-04 2.492966064887363478e-05 1.446216705151493612e-05 1.417595640790742411e-05 3.784346582728993948e-05 4.846255989057936540e-05 7.036113063171708568e-05 2.810226748006762547e-05
8.412523246013822037e-03 -2.618427520513293052e-03 -2.090016530784214854e-03 4.881526616171574746e-05 6.514696416105614533e-04 7.395121772205450730e-05 -7.732051174640703522e-05 4.316307307961543847e-05 3.369377689206904552e-05 9.167484601945366106e-06 2.372830885507467097e-05 2.634009058317049657e-05 2.880125142396736365e-05 2.810226748006762547e-05 4.101655437310220808e-05
