2.641684517184472197e-09 -8.775516282422411761e-04 -1.475793330757137699e-04 3.011839755964958687e-07 1.428211114977165095e-05 1.850645938949989569e-05 8.728889604125895737e-06 1.042998476711987083e-06 -3.131612540474246095e-06 -2.766290082192814249e-06 -1.905647517848746403e-06 -1.115103652077440026e-06 -9.311633615460294637e-07 -5.648754788867354669e-07 -3.284420587975735246e-07 -3.667617914600135038e-07 -5.596799979850710227e-13 -8.055248052234658634e-13 -1.070359425073403057e-13 -4.596171513691928143e-13 -9.482492899771628807e-14 7.409454097983160285e-14 2.607894686342606832e-14 -8.536645333998585529e-14 1.345343353610562510e-13 -2.744981865632981227e-14 -5.219297509163141053e-14 -3.734816065705896218e-14 6.832770432346338410e-14 -7.189790783135995323e-14 9.749920842048751763e-15 0.000000000000000000e+00 -3.600967166241288111e-14 -5.548252768129570712e-14 8.160465160906481581e-15 0.000000000000000000e+00 0.000000000000000000e+00 4.080232580453240791e-15 2.957628907524326123e-14 0.000000000000000000e+00 -2.084912494482928710e-14
-8.775516282422411761e-04 5.828238979132175928e+02 1.199465186825799776e+02 3.775422008585112366e+01 1.962791843894249411e+01 1.334206507340888415e+01 5.306998038611070889e+00 3.432014667807818054e+00 3.139681298120402531e+00 2.208347992164987339e+00 1.308059666004960375e+00 7.447869468173081708e-01 5.715781106235799935e-01 3.620978813256549023e-01 2.652291389280804768e-01 2.574749297275312765e-01 3.456507047455278946e-07 4.109495135805445145e-07 2.623499557972565256e-08 3.298425716778025438e-07 -2.151343824980255236e-08 4.630002116094940330e-08 -2.704718752581979015e-08 1.636276418757662066e-08 -4.818702474949321332e-08 -3.431921769920815261e-08 4.448436634516075847e-08 3.383463501552158529e-08 1.681376420117969619e-09 2.251594779092086674e-08 8.833348620749344942e-09 0.000000000000000000e+00 5.966150002085530897e-09 5.702110239397444525e-09 1.838368024030122380e-08 0.000000000000000000e+00 0.000000000000000000e+00 9.191840120150611899e-09 -1.224255293789818198e-08 0.000000000000000000e+00 1.081397265093276738e-08
-1.475793330757137699e-04 1.199465186825799776e+02 9.973426772398327955e+01 2.312156595207670051e+01 1.410630834991544980e+01 1.045220444606936994e+01 4.655406179243399833e+00 2.671276751382014147e+00 1.449108916926370005e+00 7.043145688051419828e-01 4.205639842036437703e-01 2.960853669633228824e-01 2.541582453483932635e-01 1.734999841298383583e-01 1.153346355645063215e-01 1.345576117942513250e-01 -5.208429838570295823e-08 -2.587617172804824175e-08 -2.280819184398056095e-08 5.220756491610888117e-08 -3.091875186389810495e-08 -2.435287729830068848e-08 -1.686729481025195683e-08 3.202728696167477588e-09 4.670506424529962405e-09 2.390925857923627995e-08 -6.829252961613321196e-09 -5.345408964230676010e-09 7.377707068304714562e-09 1.316297079973728324e-08 2.062097631892109531e-08 0.000000000000000000e+00 -7.762097530700366654e-09 -3.159960097867003685e-10 -4.012117157407979673e-09 0.000000000000000000e+00 0.000000000000000000e+00 -2.006058578703989836e-09 -9.844596445071329734e-09 0.000000000000000000e+00 -5.649930329599156310e-09
3.011839755964958687e-07 3.775422008585112366e+01 2.312156595207670051e+01 3.391393849605294264e+01 1.412710018411415014e+01 9.589090494844622725e+00 5.788252980318219443e+00 2.865900675245235174e+00 1.313518867821909852e+00 4.800049345258969313e-01 2.520070762791340457e-01 1.945031365523084699e-01 1.832748867953989669e-01 1.196257255686986321e-01 8.638054201387546094e-02 7.148173056469417364e-02 6.407059977372773121e-08 -2.292166785702223819e-09 -4.677971616885307142e-09 2.610533614322948858e-08 -9.747937312171106286e-09 7.023285507223641176e-09 -1.623843446598145690e-08 5.720220733909118125e-10 -1.765578070628409010e-10 -6.664230980193697238e-09 -4.475803678502037584e-09 5.494868777411281625e-09 4.343062835452658881e-09 -3.524795876724847763e-09 6.384505789111878895e-09 0.000000000000000000e+00 -2.182242181417590593e-09 -3.659478477453401765e-09 1.687528581108618461e-08 0.000000000000000000e+00 0.000000000000000000e+00 8.437642905543092305e-09 -1.908941555987304153e-08 0.000000000000000000e+00 3.143833074371647176e-09
1.428211114977165095e-05 1.962791843894249411e+01 1.410630834991544980e+01 1.412710018411415014e+01 1.574202107448255994e+01 9.010174738890722068e+00 5.411698796974391712e+00 2.375810208704878246e+00 1.094459284010227185e+00 4.681488709166927720e-01 2.678931305960459697e-01 1.741899331998495171e-01 1.514389358741957126e-01 1.045171455803580868e-01 8.015511297604531460e-02 6.497173246969889515e-02 -1.194627680264855668e-08 -1.895084034815817648e-08 -2.635627763387637503e-08 -1.702301070192825866e-08 3.655126438263080188e-09 8.332223092719639067e-09 -1.285434531332566928e-08 2.444527145774081443e-09 1.198193007656061667e-08 -1.341285179236036936e-09 -7.549183479983394736e-09 4.950775889115820680e-09 1.184193836161195156e-09 -2.999730619642994030e-09 3.714791901584970218e-09 0.000000000000000000e+00 -4.285344742003952083e-10 2.299092175520429744e-11 1.378569340101486627e-08 0.000000000000000000e+00 0.000000000000000000e+00 6.892846700507433137e-09 -6.164633409869626959e-09 0.000000000000000000e+00 -1.444749698541372773e-09
1.850645938949989569e-05 1.334206507340888415e+01 1.045220444606936994e+01 9.589090494844622725e+00 9.010174738890722068e+00 7.715995970012369476e+00 4.142321663548545807e+00 1.937969687705580535e+00 8.788460947472442886e-01 3.387479043867939743e-01 1.778120912457917258e-01 1.165803142441206169e-01 1.125880557242664587e-01 8.392140709818461664e-02 6.444254117161206386e-02 5.265557140403050868e-02 -8.665822106903506302e-09 -1.792269437728797911e-08 -1.648264660800164490e-08 -6.088607038570593620e-10 6.586079374725979336e-09 1.421839937332304335e-09 -9.264990639326018439e-09 -1.006488293187312745e-09 1.171516238439516313e-08 1.961875094301304545e-09 -4.791173140723437727e-09 2.105483414310963166e-09 9.333515903445289329e-10 -1.372897821363931797e-09 4.905263081396616446e-09 0.000000000000000000e+00 -1.636546305947642801e-09 -1.502649308081049550e-09 8.569115802744338134e-09 0.000000000000000000e+00 0.000000000000000000e+00 4.284557901372169067e-09 -6.949862567503731762e-09 0.000000000000000000e+00 7.549229991015286605e-10
8.728889604125895737e-06 5.306998038611070889e+00 4.655406179243399833e+00 5.788252980318219443e+00 5.411698796974391712e+00 4.142321663548545807e+00 2.946621742562872015e+00 1.333173231844063222e+00 6.023305515359167472e-01 2.061715398511948516e-01 1.021166806981864406e-01 6.752571832069902136e-02 7.126574127893557653e-02 4.913028553712510405e-02 3.665972954870731770e-02 2.963346730588620193e-02 -1.042858116315503372e-08 -3.177514111812916061e-09 -1.560831794933066313e-08 -1.133998627327714149e-09 4.753364142213490702e-09 -7.467313231168623036e-10 -3.422804785404437888e-09 -3.844903696487403140e-10 4.345765095978328167e-09 -1.028382322038835099e-09 -4.585336602719213120e-09 2.970148759372500356e-09 1.208024715748977091e-10 -8.402978035033850406e-10 2.284277994357467356e-09 0.000000000000000000e+00 -1.532203210743596671e-09 -6.011463228785694887e-10 8.344979082672127456e-09 0.000000000000000000e+00 0.000000000000000000e+00 4.172489541336063728e-09 -2.161633272501771364e-09 0.000000000000000000e+00 1.495366982420546745e-09
1.042998476711987083e-06 3.432014667807818054e+00 2.671276751382014147e+00 2.865900675245235174e+00 2.375810208704878246e+00 1.937969687705580535e+00 1.333173231844063222e+00 7.791464691759603101e-01 3.369039354923952789e-01 1.172375708196738142e-01 5.444714066950306908e-02 3.651642719979156237e-02 3.761539985613660680e-02 2.520414969180042805e-02 1.963675186854055288e-02 1.478180483261738731e-02 -4.638298551994192614e-09 1.428949389121646567e-09 -2.579325849024091843e-09 4.809028496268303113e-09 3.202540749334664530e-09 2.788659020359144909e-10 -4.709428989245268817e-10 -3.786342229339787639e-10 2.757520428176596826e-09 1.887189155134081256e-10 -1.548451235667816807e-09 2.014753176580987901e-09 -3.501211504629689369e-10 -3.049972790010395267e-10 1.644635297052002919e-09 0.000000000000000000e+00 1.046296097571143744e-10 -4.495295758363360716e-10 4.495540965082212680e-09 0.000000000000000000e+00 0.000000000000000000e+00 2.247770482541106340e-09 -1.042924486403863407e-09 0.000000000000000000e+00 5.059860354114077331e-10
-3.131612540474246095e-06 3.139681298120402531e+00 1.449108916926370005e+00 1.313518867821909852e+00 1.094459284010227185e+00 8.788460947472442886e-01 6.023305515359167472e-01 3.369039354923952789e-01 2.086699011972824591e-01 6.925105129087683054e-02 3.492081631110024315e-02 2.214458993579190155e-02 2.144603778534883917e-02 1.407653699459380896e-02 1.080909624342867026e-02 8.637958050037549892e-03 -2.133156364492441917e-09 -9.861799406858112499e-10 -3.466786941802458603e-09 1.571132031259793465e-09 5.751641320140611284e-10 -6.970112970291762350e-10 -9.693546430947210630e-10 2.741996596408581125e-10 5.505108220070002391e-10 1.681467967980003375e-10 -6.092344531607835202e-10 1.285411862871716960e-09 2.105391698227662429e-10 -2.687055078996530270e-10 6.910450793967229210e-10 -0.000000000000000000e+00 1.220297728361395878e-10 -2.677754140498662025e-10 2.617385578341963563e-09 -0.000000000000000000e+00 -0.000000000000000000e+00 1.308692789170981781e-09 -7.553592020700936382e-10 -0.000000000000000000e+00 3.646864340266915991e-11
-2.766290082192814249e-06 2.208347992164987339e+00 7.043145688051419828e-01 4.800049345258969313e-01 4.681488709166927720e-01 3.387479043867939743e-01 2.061715398511948516e-01 1.172375708196738142e-01 6.925105129087683054e-02 4.910169148378590309e-02 1.973423654923990231e-02 1.214290901462888872e-02 1.076417882878350288e-02 7.461019264816496147e-03 6.056953241655943856e-03 4.693984925805760183e-03 3.240345086061703695e-10 2.460396600857874033e-09 -6.022046007071856228e-10 8.855953438255388437e-10 3.187638417811323277e-10 1.164527394682159765e-10 -2.386932880690368719e-10 5.252310283359814334e-10 8.577568375503680287e-10 -2.210775974982525502e-12 1.240521012469360491e-10 5.316550759510339356e-10 1.177736251253627531e-10 1.861985787232523290e-10 2.768180595274201597e-10 -0.000000000000000000e+00 7.522948288058823299e-11 -1.012467246002045095e-10 1.241954355632295309e-09 -0.000000000000000000e+00 -0.000000000000000000e+00 6.209771778161476545e-10 -9.319041186322680581e-11 -0.000000000000000000e+00 9.111158117828812864e-11
