1.228213732637501582e-03 -8.500241019595810828e-04 -9.750392826256783132e-04 -1.780625211668790224e-03 1.639416815207313857e-03 6.329616422477929091e-03 -7.107344056720761583e-03 9.213974131669260340e-03 1.802195098079483956e-02 -7.064535144237478470e-02 -5.058059465620393970e-03 -6.351103800746340199e-03 -1.683896534854399385e-01 3.825182827358938331e-01 -1.988972337635348531e-01
-8.500241019595816249e-04 8.160627813769430472e-03 -4.087776663288662272e-03 -2.332064862314301140e-03 4.814062262257358220e-03 -2.377232659035012630e-02 5.272865822850562878e-02 -9.611986666849960115e-02 -7.540878488660605894e-02 1.273367134231069842e-01 -6.161639563372617312e-02 1.684606268606226864e-01 -1.528420725729767449e-01 -2.338845151641380793e-01 5.056610639764498316e-01
-9.750392826256776627e-04 -4.087776663288663140e-03 2.731876022661899536e-02 -7.684668653341775180e-03 -1.984329990145562023e-02 -2.440426315149831979e-02 8.521562194838112544e-03 6.607466686614787976e-02 -2.491489122121641822e-02 3.915695702188784488e-02 -4.060797900014294082e-01 -1.566004712817101879e-02 3.749707206473842369e-01 2.617073430714665916e-01 -9.858386276266243309e-01
-1.780625211668789573e-03 -2.332064862314303308e-03 -7.684668653341769108e-03 1.231577496652558612e-01 -6.709186741254465070e-02 -5.691050993528744273e-02 -2.409359821775750726e-02 8.441120764661758091e-02 -1.067065300650759246e-01 -5.374789444472940492e-01 2.936137338539783759e-01 -4.581933495510830401e-01 -1.332391012053012747e-01 -8.769058056982937943e-01 1.766841419490591480e+00
1.639416815207311905e-03 4.814062262257356485e-03 -1.984329990145560288e-02 -6.709186741254463682e-02 3.823494729392473146e-01 -3.993561672628294090e-01 8.395454801193281968e-02 -3.032675231403419991e-01 -8.023776281351031880e-02 8.952352900136402170e-01 -2.086736706724037660e+00 1.083385980973120333e+00 1.358262577153378281e+00 -1.725711693285042481e+00 1.268567661194384799e+00
6.329616422477935163e-03 -2.377232659035011242e-02 -2.440426315149836836e-02 -5.691050993528753987e-02 -3.993561672628292425e-01 1.652595213902035232e+00 -1.810838165009785561e+00 9.173105416128329859e-01 1.121075063067017652e+00 -2.412547602904873578e+00 4.392880977444084678e+00 -1.777546279887543879e+00 -2.034627434755531983e+00 6.494039363341907567e+00 -7.412025394500302511e+00
-7.107344056720767654e-03 5.272865822850564266e-02 8.521562194838102136e-03 -2.409359821775742400e-02 8.395454801193263927e-02 -1.810838165009785339e+00 5.315853147824073588e+00 -5.301383780668738943e+00 -2.527996223927059471e+00 6.884826356294227345e+00 -5.626916784440544994e+00 8.500509298819163007e-02 1.130163561497652847e+00 -1.238545702571732576e+01 1.693821615337570918e+01
9.213974131669248196e-03 -9.611986666849953176e-02 6.607466686614787976e-02 8.441120764661746989e-02 -3.032675231403415550e-01 9.173105416128324308e-01 -5.301383780668737167e+00 1.590137646676064165e+01 -2.968429450684280102e+00 -9.082328079004067689e+00 4.140872397191672327e+00 2.739091410579066466e+00 -2.613139790562202336e+01 3.200134566147918491e+01 -2.563956126496997712e+01
1.802195098079485691e-02 -7.540878488660611445e-02 -2.491489122121641822e-02 -1.067065300650758553e-01 -8.023776281350987472e-02 1.121075063067017208e+00 -2.527996223927062136e+00 -2.968429450684271664e+00 3.757577079503798245e+01 -2.774149608210987950e+01 7.354294324195916666e+00 -9.210471106325132107e-01 -2.406757285440293970e+01 1.146943358339371954e+01 -2.144944397083908072e+01
-7.064535144237481246e-02 1.273367134231069564e-01 3.915695702188794897e-02 -5.374789444472940492e-01 8.952352900136394398e-01 -2.412547602904873134e+00 6.884826356294231786e+00 -9.082328079004085453e+00 -2.774149608210987594e+01 1.163402133225976911e+02 -6.946418963946527469e+01 -2.992466922276747709e+01 3.514329627615561691e+01 -8.309449030834721839e+01 6.424357078366891471e+01
