1.000000000000000000e+00 1.138590422504419386e-01 -4.049596765205954602e-02 3.927404525434327782e-03 -5.274405611014605644e-02 2.030781131390328037e-02 7.546644590455096890e-02 9.076769466627564176e-02 -6.089653130655017094e-02 -2.164562171481904107e-02 6.538433793302618480e-02 1.204162245989138375e-01 -1.095744942529003896e-01 -5.786530959823326520e-03 -1.227195327878844722e-01 -1.340112216862217320e-01
1.138590422504419386e-01 1.000000000000000000e+00 1.492385919281667417e-01 1.950331084819117988e-01 2.469310434560786360e-01 6.431368348628571652e-02 1.994893191544301891e-01 2.812550583585543551e-01 7.117503708665430529e-02 1.414999228793221153e-01 1.081642959818327199e-01 -3.910400779446129155e-02 6.837155270125197526e-02 4.312252160583423394e-02 8.870165168419810731e-02 1.429569944562732453e-01
-4.049596765205954602e-02 1.492385919281667417e-01 1.000000000000000000e+00 1.396704145596034674e-01 9.995893232128576222e-02 1.506519241803020714e-01 1.146002648590465356e-01 -1.461208812380325739e-01 7.864956012950598263e-02 1.276368418941334903e-01 -1.029484686453025072e-01 -1.388993351600267268e-01 -5.670227188130660262e-02 -2.840057332008594226e-02 -7.798963674118208900e-02 2.545959057387360211e-02
3.927404525434327782e-03 1.950331084819117988e-01 1.396704145596034674e-01 1.000000000000000000e+00 2.520471359039931358e-01 1.128713725737859191e-01 3.739339887195932983e-03 7.778604345736336856e-02 1.762055934433326421e-01 1.016604676681961278e-01 1.056888584277015375e-01 1.145385590739125548e-01 1.800824659372744219e-01 2.226899529144753531e-01 2.476434698184371008e-02 9.812248592415509507e-02
-5.274405611014605644e-02 2.469310434560786360e-01 9.995893232128576222e-02 2.520471359039931358e-01 1.000000000000000000e+00 2.374457704320471763e-01 2.508393997693702526e-01 1.074526320316914058e-01 1.544233563617626072e-02 1.504696007858786211e-01 1.647274050272584389e-01 7.442368203628374479e-02 1.088539401391069028e-01 5.093682677010663573e-02 8.138988730542333350e-02 1.994404366629567160e-01
2.030781131390328037e-02 6.431368348628571652e-02 1.506519241803020714e-01 1.128713725737859191e-01 2.374457704320471763e-01 1.000000000000000000e+00 1.305135633562972408e-01 9.199806353108296031e-02 1.809645908162156869e-01 -5.826091866823072257e-02 1.977346931079275449e-01 8.002604929001824741e-02 4.301757334716847792e-03 -5.901593219888048858e-02 5.275840140312561960e-02 8.068175275275842398e-03
7.546644590455096890e-02 1.994893191544301891e-01 1.146002648590465356e-01 3.739339887195932983e-03 2.508393997693702526e-01 1.305135633562972408e-01 1.000000000000000000e+00 1.455038562152859982e-01 8.411569697486079994e-03 -3.679961401411650790e-02 1.589217798881142063e-01 1.065492011958704827e-01 1.054651081230612991e-01 7.676203181034693679e-02 1.648731123007431409e-01 2.095692245682087285e-01
9.076769466627564176e-02 2.812550583585543551e-01 -1.461208812380325739e-01 7.778604345736336856e-02 1.074526320316914058e-01 9.199806353108296031e-02 1.455038562152859982e-01 1.000000000000000000e+00 -1.017108731805906746e-01 3.520646511691673253e-02 1.277705946599422271e-01 -1.384489468062971010e-03 6.054875298282213353e-02 6.105598156192859616e-02 9.130165377860115228e-02 8.042611302724804456e-02
-6.089653130655017094e-02 7.117503708665430529e-02 7.864956012950598263e-02 1.762055934433326421e-01 1.544233563617626072e-02 1.809645908162156869e-01 8.411569697486079994e-03 -1.017108731805906746e-01 1.000000000000000000e+00 7.361880003563503472e-02 1.551315680025468491e-01 -5.649386360463715681e-04 1.739194869839826574e-01 -5.174814360646419475e-02 9.261715727228896078e-02 1.733467005351433943e-01
-2.164562171481904107e-02 1.414999228793221153e-01 1.276368418941334903e-01 1.016604676681961278e-01 1.504696007858786211e-01 -5.826091866823072257e-02 -3.679961401411650790e-02 3.520646511691673253e-02 7.361880003563503472e-02 1.000000000000000000e+00 1.673506792746400906e-01 1.734488134400799242e-01 1.026623104753984911e-01 1.283459401020049795e-01 -6.523706769169287933e-02 -8.534705206996122395e-02
6.538433793302618480e-02 1.081642959818327199e-01 -1.029484686453025072e-01 1.056888584277015375e-01 1.647274050272584389e-01 1.977346931079275449e-01 1.589217798881142063e-01 1.277705946599422271e-01 1.551315680025468491e-01 1.673506792746400906e-01 1.000000000000000000e+00 1.998951352749167854e-01 1.352049407122374591e-01 4.409883172553606678e-02 6.722208343950394904e-02 5.371273710846610761e-02
1.204162245989138375e-01 -3.910400779446129155e-02 -1.388993351600267268e-01 1.145385590739125548e-01 7.442368203628374479e-02 8.002604929001824741e-02 1.065492011958704827e-01 -1.384489468062971010e-03 -5.649386360463715681e-04 1.734488134400799242e-01 1.998951352749167854e-01 1.000000000000000000e+00 1.728133208198892878e-01 1.754211906071991012e-01 7.402503376971930615e-02 4.851528819820036253e-02
-1.095744942529003896e-01 6.837155270125197526e-02 -5.670227188130660262e-02 1.800824659372744219e-01 1.088539401391069028e-01 4.301757334716847792e-03 1.054651081230612991e-01 6.054875298282213353e-02 1.739194869839826574e-01 1.026623104753984911e-01 1.352049407122374591e-01 1.728133208198892878e-01 1.000000000000000000e+00 3.575655087776907770e-01 1.787987701041340582e-01 2.667178112547393121e-01
-5.786530959823326520e-03 4.312252160583423394e-02 -2.840057332008594226e-02 2.226899529144753531e-01 5.093682677010663573e-02 -5.901593219888048858e-02 7.676203181034693679e-02 6.105598156192859616e-02 -5.174814360646419475e-02 1.283459401020049795e-01 4.409883172553606678e-02 1.754211906071991012e-01 3.575655087776907770e-01 1.000000000000000000e+00 3.068972067940347603e-01 1.767756303777195670e-01
-1.227195327878844722e-01 8.870165168419810731e-02 -7.798963674118208900e-02 2.476434698184371008e-02 8.138988730542333350e-02 5.275840140312561960e-02 1.648731123007431409e-01 9.130165377860115228e-02 9.261715727228896078e-02 -6.523706769169287933e-02 6.722208343950394904e-02 7.402503376971930615e-02 1.787987701041340582e-01 3.068972067940347603e-01 1.000000000000000000e+00 4.300007504526870972e-01
-1.340112216862217320e-01 1.429569944562732453e-01 2.545959057387360211e-02 9.812248592415509507e-02 1.994404366629567160e-01 8.068175275275842398e-03 2.095692245682087285e-01 8.042611302724804456e-02 1.733467005351433943e-01 -8.534705206996122395e-02 5.371273710846610761e-02 4.851528819820036253e-02 2.667178112547393121e-01 1.767756303777195670e-01 4.300007504526870972e-01 1.000000000000000000e+00
