3.947375704825595861e-09 8.172575727773404575e-13 5.075154078153630521e-14 -2.227863558877525679e-13 -1.928763440860217945e-13 1.349167322318382959e-13 -1.564425976921062378e-13 -3.943745082612122789e-14 -2.134187319695779535e-13 1.172674075531077994e-13 1.542338709677418556e-13 9.354920666142136686e-14 1.088791633884084256e-14 -3.856461447678988920e-14 9.109461054287983736e-15 -5.876278520849725366e-14 1.600773669027013014e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558811959087333749e-14 9.252884867558260632e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.172575727773404575e-13 4.920461250983474842e-14 7.302321007081050289e-15 2.638998164175191909e-15 5.566892866509319187e-15 1.833775898242855661e-15 2.669731838447414611e-15 5.019833464463677067e-16 6.761408339889845492e-17 1.741574875426174341e-16 5.552550485182257419e-16 -1.803042223970626204e-16 4.814942302648809420e-16 3.278258589037509629e-16 -1.536683713611328140e-16 2.007933385785471665e-16 6.822875688434300560e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.274291896144772441e-16 7.826842381327039720e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.075154078153630521e-14 7.302321007081050289e-15 2.353174993443482518e-14 4.753474954104376045e-16 3.268014030946770043e-15 1.124852478363492939e-15 1.862460660896933444e-15 6.372115132441638277e-16 4.855920535011794585e-16 2.663585103592972630e-17 1.536683713611328386e-16 1.024455809074225580e-16 1.782553107789133128e-16 1.024455809074225334e-16 -7.580972987149209833e-17 6.105756622082367823e-16 5.347659323367427242e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.052878311041183912e-16 8.400537634408607209e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.227863558877525679e-13 2.638998164175191909e-15 4.753474954104376045e-16 1.118295961185419691e-14 1.036749278783113882e-15 -1.311303435615003901e-16 1.598151062155789371e-16 2.868476265407823268e-17 -6.146734854445303438e-17 -8.195646472593705048e-18 -1.352281667977968112e-16 -9.015211119853139648e-17 -4.507605559926566743e-17 -9.015211119853138415e-17 -4.507605559926566126e-17 3.688040912667180830e-17 -8.195646472593732782e-18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.507605559926566743e-17 7.376081825334359195e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.928763440860217945e-13 5.566892866509319187e-15 3.268014030946770043e-15 1.036749278783113882e-15 1.161323105166533998e-14 -4.405159979019165459e-17 1.019333530028850117e-15 3.083611985313403064e-16 6.095512063991625476e-16 -1.198613296616837837e-16 1.342037109887226751e-16 -7.990755310778913575e-17 8.707874377130869238e-17 4.712496721741409369e-17 -3.995377655389457404e-17 1.741574875426174341e-16 1.342037109887226998e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.995377655389454938e-17 -1.598151062155783208e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.349167322318382959e-13 1.833775898242855661e-15 1.124852478363492939e-15 -1.311303435615003901e-16 -4.405159979019165459e-17 4.259687254130605963e-15 3.042633752950430225e-16 1.669862968790975693e-16 1.321547993705739839e-16 -5.224724626278523638e-17 2.018177943876208835e-16 -3.483149750852345600e-17 -1.741574875426172492e-17 -3.483149750852345600e-17 -1.741574875426172800e-17 9.220102281667912633e-17 7.478527406241812248e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.741574875426172492e-17 1.844020456333593620e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.564425976921062378e-13 2.669731838447414611e-15 1.862460660896933444e-15 1.598151062155789371e-16 1.019333530028850117e-15 3.042633752950430225e-16 5.200137686860741981e-15 2.837742591135589694e-16 1.178124180435351664e-16 6.863853920797273892e-17 6.863853920797270194e-17 2.151357199055863784e-16 1.075678599527932631e-16 3.421682402307898543e-16 -1.946466037241017891e-17 -3.892932074482050574e-17 1.956710595331759684e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.946466037241024979e-17 4.302714398111725102e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.943745082612122789e-14 5.019833464463677067e-16 6.372115132441638277e-16 2.868476265407823268e-17 3.083611985313403064e-16 1.669862968790975693e-16 2.837742591135589694e-16 1.239591528979805451e-15 9.117656700760510117e-17 -1.536683713611329865e-17 1.116656831890899801e-16 -1.024455809074219602e-17 -5.122279045371085685e-18 -1.024455809074219294e-17 -5.122279045371094929e-18 1.167879622344623615e-16 1.116656831890899801e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.122279045371083374e-18 2.335759244689225537e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.134187319695779535e-13 6.761408339889845492e-17 4.855920535011794585e-16 -6.146734854445303438e-17 6.095512063991625476e-16 1.321547993705739839e-16 1.178124180435351664e-16 9.117656700760510117e-17 1.721085759244687872e-15 -2.151357199055857744e-17 -2.151357199055857744e-17 -1.434238132703915332e-17 -7.171190663519573577e-18 -1.434238132703914715e-17 -7.171190663519552006e-18 1.126901389981637464e-16 -2.151357199055858052e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.171190663519575117e-18 -2.868476265407818337e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.172674075531077994e-13 1.741574875426174341e-16 2.663585103592972630e-17 -8.195646472593705048e-18 -1.198613296616837837e-16 -5.224724626278523638e-17 6.863853920797273892e-17 -1.536683713611329865e-17 -2.151357199055857744e-17 7.499016522423275741e-16 -9.220102281667985972e-18 -6.146734854445298816e-18 -3.073367427222643245e-18 -6.146734854445304208e-18 -3.073367427222654415e-18 -6.146734854445284949e-18 -9.220102281667985972e-18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.073367427222642475e-18 -1.229346970889062999e-17 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
