-3.569440139377956788e-06 1.928115392388154881e+00 5.950277313421931114e-01 4.137133407877879865e-01 2.921108862904221448e-01 2.173461247832315091e-01 1.278003121535856434e-01 7.899851707032269632e-02 5.437608618379215913e-02 3.436348559341960429e-02 2.716374119120669103e-02 1.573973329323852949e-02 1.123094273209016523e-02 8.180115957835631946e-03 5.781536487635866896e-03 4.088259405641486884e-03 -2.004401760190535251e-06 -4.445462488115485024e-07 -1.750876212016316544e-07 -4.247349486254182061e-08 -3.096861086396871491e-08 -5.387282131067420961e-09 -6.168649419339707309e-09 1.049746115398437165e-09 -6.113640997326110445e-09 3.652028434481334605e-09 3.664781910772471573e-09
-2.219096986971554345e-06 1.105082175377529063e+00 3.273164346328231167e-01 3.331605761745879968e-01 1.618195961893107437e-01 1.646976585716241059e-01 9.144533446132938059e-02 4.977541197883642021e-02 3.701594043071683438e-02 2.152633569295742816e-02 1.573973329323852949e-02 1.490968015697202026e-02 9.379064023012608636e-03 6.776249640590805041e-03 4.734580426340691435e-03 3.549957952752702105e-03 -1.270046176224701660e-06 -2.944990838035692041e-07 -1.158651427367818794e-07 -2.203188122380674792e-08 -1.982301533621910712e-08 -1.546842066749835448e-09 3.550782647078699617e-09 9.890876092088603156e-10 -2.470125800940579149e-09 2.826564041502888339e-09 5.035340359467860708e-10
-1.778066090014316541e-06 1.101980138327487424e+00 3.486301780447367271e-01 2.838530138995289942e-01 1.632660274017737057e-01 1.361695340038079627e-01 8.112366902658851853e-02 5.278597315103063237e-02 3.137264584918093846e-02 1.782221600269488782e-02 1.123094273209016523e-02 9.379064023012608636e-03 8.491861311555028158e-03 5.493702917996292311e-03 4.114698961636599310e-03 3.037869378274530956e-03 -1.047135821829139932e-06 -2.210995597323007228e-07 -8.578641829406639261e-08 -2.211810435362806969e-08 -1.998090251731697888e-08 -1.603206177537272831e-09 -1.286652085345954002e-09 1.271485013429458582e-09 -5.000893773557466752e-10 2.223185030985584087e-09 -1.147117208287196191e-11
-1.076453565792869421e-06 7.024101099960481376e-01 2.304602432000142365e-01 2.107768264615835219e-01 1.188854065447517427e-01 9.835683930633892791e-02 6.092527561438267764e-02 3.572014740073774230e-02 2.476330567353668757e-02 1.314718616383499412e-02 8.180115957835631946e-03 6.776249640590805041e-03 5.493702917996292311e-03 5.092800647935710918e-03 3.631635897674333549e-03 2.691632829746439751e-03 -6.819353135662424470e-07 -1.449758766133622998e-07 -5.172638719465513651e-08 -6.520571528651006917e-09 -8.437702743591465744e-09 1.780127516228406148e-09 -3.650290778019993873e-09 9.486719143952643253e-10 -1.749736909991007601e-10 1.209427020812753953e-09 1.470301024565925337e-10
-7.371995806977342537e-07 5.196211112922822783e-01 1.826004445563103040e-01 1.721348862413634717e-01 8.742870176302078300e-02 7.358714843757735435e-02 4.575124836586500626e-02 2.692207526269926529e-02 1.737474528923295750e-02 1.012110957647003630e-02 5.781536487635866896e-03 4.734580426340691435e-03 4.114698961636599310e-03 3.631635897674333549e-03 3.256456753342005118e-03 2.353753514479983884e-03 -4.781185658099208654e-07 -1.005229580634014743e-07 -3.297046971947708845e-08 -3.909779536024034929e-09 -6.104027441590863774e-09 1.421297764576023525e-09 -1.953846835628180700e-09 -1.123655147390311683e-09 -1.849319522828193237e-10 1.630596661559548278e-09 -3.408301939070717670e-12
-6.763455682476763593e-07 4.256336662144483696e-01 1.457475804614003223e-01 1.285777213884258530e-01 6.442596156186308765e-02 5.405686518729131695e-02 3.676565494648566940e-02 1.959321621449049491e-02 1.382780943877245060e-02 7.874290891631838610e-03 4.088259405641486884e-03 3.549957952752702105e-03 3.037869378274530956e-03 2.691632829746439751e-03 2.353753514479983884e-03 2.065115724573481689e-03 -4.096139136917000548e-07 -9.351532185041934563e-08 -2.448166848303261882e-08 -6.743633727469956507e-09 -6.309774511236080648e-09 1.410671412372243904e-09 -3.666029135461898459e-09 -8.421147520073017855e-10 -5.412992268560303847e-10 1.339767477916246589e-09 1.726954138607908903e-10
1.813827686532914007e-09 -7.530698243354757302e-04 -1.625597832836194975e-04 -3.913187261850077528e-05 5.829729675338551052e-06 4.953060743277214890e-06 -1.790906845169932416e-06 -3.226705859390944384e-06 -4.637144447425817877e-06 -3.346890065999110459e-06 -2.004401760190535251e-06 -1.270046176224701660e-06 -1.047135821829139932e-06 -6.819353135662424470e-07 -4.781185658099208654e-07 -4.096139136917000548e-07 9.483890678271705106e-10 1.705471372606871237e-10 5.434709382376080286e-11 2.211703383162865678e-11 1.404473183844741818e-11 9.784184041437188598e-12 5.181742558353002656e-12 4.197781438499869039e-12 4.878712627852085855e-12 1.075190958562811667e-12 1.425419617099396813e-12
3.848524527520980628e-10 -1.487423894751353770e-04 -2.821091611577156705e-05 -7.880604618583854736e-06 9.658403678051411654e-07 1.170816796596300206e-06 -5.561687719910633546e-08 -8.162616557757700005e-07 -1.271534910013370866e-06 -7.942350605614652889e-07 -4.445462488115485024e-07 -2.944990838035692041e-07 -2.210995597323007228e-07 -1.449758766133622998e-07 -1.005229580634014743e-07 -9.351532185041934563e-08 1.705471372606871237e-10 5.911654004392865877e-11 1.157442671452923652e-11 3.998577030881196814e-12 3.409153307762918146e-12 2.402790412732757173e-12 8.192470659585630965e-13 7.770671469315500013e-13 1.018720905455022525e-12 1.362720872672436514e-13 3.258046075924469041e-13
1.231681644210595659e-10 -3.699120333203955200e-05 -6.519294801259337432e-06 -5.819559409532396392e-06 -1.082779565117954971e-06 -3.096005816691615435e-07 -5.304986157763571510e-07 -5.265598285291287067e-07 -5.294771829889303373e-07 -2.632339249909000131e-07 -1.750876212016316544e-07 -1.158651427367818794e-07 -8.578641829406639261e-08 -5.172638719465513651e-08 -3.297046971947708845e-08 -2.448166848303261882e-08 5.434709382376080286e-11 1.157442671452923652e-11 1.130596602084972575e-11 1.530772603592971310e-12 7.837619656438497703e-13 3.323273177288223862e-13 2.897693745082612994e-13 3.221688139260425139e-13 3.069556451612904319e-13 1.637695056386047573e-14 7.620926763703122963e-14
5.001834493017308973e-11 -1.797552980769895328e-05 -4.051287732723569889e-06 -1.257849092464641663e-06 1.887979144856600251e-07 6.236843005155594854e-08 -2.444976492520399414e-07 -7.896014447453136872e-08 -1.565977738156757950e-07 -8.295649821666916021e-08 -4.247349486254182061e-08 -2.203188122380674792e-08 -2.211810435362806969e-08 -6.520571528651006917e-09 -3.909779536024034929e-09 -6.743633727469956507e-09 2.211703383162865678e-11 3.998577030881196814e-12 1.530772603592971310e-12 3.470399373852609490e-12 4.326215414371885285e-13 3.057129802648833468e-13 4.531987608182529145e-14 8.005609920010490934e-14 1.335009343036978752e-13 -1.660642866509316307e-15 3.301923518227117134e-14
3.331936180500917409e-11 -1.101387997865039226e-05 -2.804862336506100691e-06 2.635630323507052759e-09 5.187282612429353276e-07 3.976932842171558460e-08 -5.864214463407595652e-08 -1.893104484596469052e-07 -1.321752722763058645e-07 -7.421992095374084755e-08 -3.096861086396871491e-08 -1.982301533621910712e-08 -1.998090251731697888e-08 -8.437702743591465744e-09 -6.104027441590863774e-09 -6.309774511236080648e-09 1.404473183844741818e-11 3.409153307762918146e-12 7.837619656438497703e-13 4.326215414371885285e-13 1.704860428140571849e-12 2.312668010752686619e-13 -3.897029897718330271e-14 6.048591987936011288e-14 1.103584775767112410e-13 2.051165420928402624e-14 1.365189811172304692e-14
2.307350572875688739e-11 -8.611573201581845926e-06 -1.301210731635498957e-06 4.648862581444352714e-07 3.858907470255948274e-07 2.162549624115615508e-07 -2.690445341034558052e-08 -7.548119125973217527e-08 -6.296983277251390034e-08 -2.886607311015560112e-08 -5.387282131067420961e-09 -1.546842066749835448e-09 -1.603206177537272831e-09 1.780127516228406148e-09 1.421297764576023525e-09 1.410671412372243904e-09 9.784184041437188598e-12 2.402790412732757173e-12 3.323273177288223862e-13 3.057129802648833468e-13 2.312668010752686619e-13 8.601515375032782325e-13 1.688508064516127405e-14 3.356629458431681465e-14 8.553181549960659896e-14 2.394255671387356470e-14 1.466918273013374916e-14
1.134758761146079251e-11 -3.661506458858122658e-06 -6.384064797198665440e-09 5.114337471280286140e-07 4.263679281510505122e-07 2.026103314676549324e-07 1.311899092156413398e-07 4.770741021084143942e-08 1.304831588841769321e-08 -2.316863316313006722e-09 -6.168649419339707309e-09 3.550782647078699617e-09 -1.286652085345954002e-09 -3.650290778019993873e-09 -1.953846835628180700e-09 -3.666029135461898459e-09 5.181742558353002656e-12 8.192470659585630965e-13 2.897693745082612994e-13 4.531987608182529145e-14 -3.897029897718330271e-14 1.688508064516127405e-14 7.337787667191187471e-13 9.259031602412793209e-15 1.189598085496984059e-14 -8.119836742722269464e-15 -4.978855232100708665e-16
9.915458833267768337e-12 -2.514042816394981074e-06 -5.629427568062195402e-07 -6.833954852980508284e-08 4.241653506891497505e-07 3.675625535421926058e-07 1.161725243211299347e-07 4.378259652872828157e-08 1.396283567633993747e-08 -4.413668288527779968e-09 1.049746115398437165e-09 9.890876092088603156e-10 1.271485013429458582e-09 9.486719143952643253e-10 -1.123655147390311683e-09 -8.421147520073017855e-10 4.197781438499869039e-12 7.770671469315500013e-13 3.221688139260425139e-13 8.005609920010490934e-14 6.048591987936011288e-14 3.356629458431681465e-14 9.259031602412793209e-15 3.196711906635197076e-13 3.387055795961182902e-14 -1.109485641227382179e-15 5.623237936008390460e-15
1.150055935287174859e-11 -2.642761018699020050e-06 4.788359644315248150e-08 4.597109403004185521e-07 4.328197074230452352e-07 2.431854235527456063e-07 1.119888652687263619e-07 2.093438046639518666e-08 -1.141338776206080590e-08 -7.161228958340435407e-09 -6.113640997326110445e-09 -2.470125800940579149e-09 -5.000893773557466752e-10 -1.749736909991007601e-10 -1.849319522828193237e-10 -5.412992268560303847e-10 4.878712627852085855e-12 1.018720905455022525e-12 3.069556451612904319e-13 1.335009343036978752e-13 1.103584775767112410e-13 8.553181549960659896e-14 1.189598085496984059e-14 3.387055795961182902e-14 2.111710759244689599e-13 8.599282061368994739e-15 3.772046289011280500e-15
2.335094372869133467e-12 -3.959249877155234051e-07 1.978276354133276623e-07 1.700460526797306154e-07 2.399136790276657773e-07 1.758246195051137734e-07 1.022930363047211216e-07 3.230355917297898167e-08 1.473057971145296381e-08 5.837925241291334210e-09 3.652028434481334605e-09 2.826564041502888339e-09 2.223185030985584087e-09 1.209427020812753953e-09 1.630596661559548278e-09 1.339767477916246589e-09 1.075190958562811667e-12 1.362720872672436514e-13 1.637695056386047573e-14 -1.660642866509316307e-15 2.051165420928402624e-14 2.394255671387356470e-14 -8.119836742722269464e-15 -1.109485641227382179e-15 8.599282061368994739e-15 8.313458890637293473e-14 4.449211578809336819e-15
3.368885023275636750e-12 -8.798546863511751868e-07 1.528239769107326222e-08 1.532953159903188423e-07 2.818588692950140953e-07 1.712745924419122085e-07 1.276009763315539456e-07 5.961388334984983895e-08 1.611579836794927129e-08 7.384992834950763798e-09 3.664781910772471573e-09 5.035340359467860708e-10 -1.147117208287196191e-11 1.470301024565925337e-10 -3.408301939070717670e-12 1.726954138607908903e-10 1.425419617099396813e-12 3.258046075924469041e-13 7.620926763703122963e-14 3.301923518227117134e-14 1.365189811172304692e-14 1.466918273013374916e-14 -4.978855232100708665e-16 5.623237936008390460e-15 3.772046289011280500e-15 4.449211578809336819e-15 5.328194662995014337e-14
