1.533644938537939143e-12 -4.760679428411975465e-03 -6.411469644864132515e-04 -3.940881608641378454e-05 1.659652649350622114e-04 1.951705658111588476e-04 1.294524143529848456e-04 5.128727526868962953e-05 6.618036124604159123e-06 -4.477114397441633140e-06 -4.189726940002106346e-06 -1.784271196600622936e-06 -1.125448658592993537e-06 -8.799596310094792890e-07 -1.781859435572743414e-07 -1.249300534310403245e-07
-4.760679428411975465e-03 1.729678723571547866e+07 3.080291071033986751e+06 7.801558129240117269e+05 -4.888631906208824512e+04 -3.085780692104920745e+05 -2.383154768943813397e+05 -8.390115979614447861e+04 9.190555734367295372e+03 2.440726541241054292e+04 2.038458724254578192e+04 1.077306009212112804e+04 7.866294221252553143e+03 6.618694685631629000e+03 2.773259455231547690e+03 1.449071969708983488e+03
-6.411469644864132515e-04 3.080291071033986751e+06 1.568479958430404076e+06 8.604117557179211872e+05 5.156642169180153287e+05 2.987797515976635041e+05 1.667988449371917231e+05 8.875232554926394369e+04 4.057956666606174986e+04 1.995362568695291338e+04 1.061491139188944908e+04 7.803145558644353514e+03 5.505016494148248057e+03 4.234267760793331036e+03 2.363582581012375613e+03 1.335978868900219140e+03
-3.940881608641378454e-05 7.801558129240117269e+05 8.604117557179211872e+05 8.190448503451918950e+05 5.728750561198277865e+05 3.993738906465189648e+05 2.393412361481343396e+05 1.177450913385026215e+05 4.610478623026870628e+04 1.835911627718485397e+04 8.987459996648183733e+03 6.791693405142086704e+03 4.771158032997875125e+03 3.468841108013647954e+03 2.310572835354871586e+03 1.338460202678425503e+03
1.659652649350622114e-04 -4.888631906208824512e+04 5.156642169180153287e+05 5.728750561198277865e+05 4.958649767989213578e+05 3.476007433561512153e+05 2.123868947668025212e+05 1.019416869689193845e+05 3.871220320544663264e+04 1.455132212805830932e+04 6.615731718775528861e+03 4.913721047011320479e+03 3.680734463776053417e+03 2.648302162962022066e+03 1.869763403543966660e+03 1.157437348505924774e+03
1.951705658111588476e-04 -3.085780692104920745e+05 2.987797515976635041e+05 3.993738906465189648e+05 3.476007433561512153e+05 2.692282832300892333e+05 1.714337447673322167e+05 8.489836016449834278e+04 3.144330403591285358e+04 1.100210932014331956e+04 4.655395803807608900e+03 3.481433344136195046e+03 2.640052460425136815e+03 1.782971918610475541e+03 1.307382904582582341e+03 8.181098288086506045e+02
1.294524143529848456e-04 -2.383154768943813397e+05 1.667988449371917231e+05 2.393412361481343396e+05 2.123868947668025212e+05 1.714337447673322167e+05 1.198160710240511689e+05 6.232936492493120022e+04 2.339448856585412068e+04 7.793777497246357598e+03 3.001955009524008801e+03 2.179180359087068155e+03 1.732981665893505578e+03 1.094499252390234460e+03 8.037112631649765717e+02 4.910896447675796139e+02
5.128727526868962953e-05 -8.390115979614447861e+04 8.875232554926394369e+04 1.177450913385026215e+05 1.019416869689193845e+05 8.489836016449834278e+04 6.232936492493120022e+04 3.553232625277066836e+04 1.400277686768998501e+04 4.775224997202622035e+03 1.772600444775886672e+03 1.264424794615267956e+03 1.033010070389068005e+03 6.412330151934926334e+02 4.632573106775733436e+02 2.815801243821602498e+02
6.618036124604159123e-06 9.190555734367295372e+03 4.057956666606174986e+04 4.610478623026870628e+04 3.871220320544663264e+04 3.144330403591285358e+04 2.339448856585412068e+04 1.400277686768998501e+04 6.351366195941787737e+03 2.369225312488739746e+03 9.031287633253269860e+02 5.921967178623360724e+02 4.870827636411268031e+02 2.925838801385905299e+02 2.071687163798031008e+02 1.291659343864621974e+02
-4.477114397441633140e-06 2.440726541241054292e+04 1.995362568695291338e+04 1.835911627718485397e+04 1.455132212805830932e+04 1.100210932014331956e+04 7.793777497246357598e+03 4.775224997202622035e+03 2.369225312488739746e+03 1.236608729639450758e+03 5.117430832595172774e+02 2.903741440251947097e+02 2.354473094122515704e+02 1.555122399109401954e+02 1.108428713750189729e+02 7.185713673544066182e+01
-4.189726940002106346e-06 2.038458724254578192e+04 1.061491139188944908e+04 8.987459996648183733e+03 6.615731718775528861e+03 4.655395803807608900e+03 3.001955009524008801e+03 1.772600444775886672e+03 9.031287633253269860e+02 5.117430832595172774e+02 3.160562364647636286e+02 1.857815754175991003e+02 1.313591155187719721e+02 8.782819681475982065e+01 6.285085599455982219e+01 4.458249574977703844e+01
-1.784271196600622936e-06 1.077306009212112804e+04 7.803145558644353514e+03 6.791693405142086704e+03 4.913721047011320479e+03 3.481433344136195046e+03 2.179180359087068155e+03 1.264424794615267956e+03 5.921967178623360724e+02 2.903741440251947097e+02 1.857815754175991003e+02 1.673514933824983473e+02 1.085094339830316414e+02 7.034743833470196250e+01 5.131312476811483947e+01 3.613980168634527956e+01
-1.125448658592993537e-06 7.866294221252553143e+03 5.505016494148248057e+03 4.771158032997875125e+03 3.680734463776053417e+03 2.640052460425136815e+03 1.732981665893505578e+03 1.033010070389068005e+03 4.870827636411268031e+02 2.354473094122515704e+02 1.313591155187719721e+02 1.085094339830316414e+02 9.987507722578132530e+01 6.401826033832546159e+01 4.664266842872876140e+01 3.378616606045419246e+01
-8.799596310094792890e-07 6.618694685631629000e+03 4.234267760793331036e+03 3.468841108013647954e+03 2.648302162962022066e+03 1.782971918610475541e+03 1.094499252390234460e+03 6.412330151934926334e+02 2.925838801385905299e+02 1.555122399109401954e+02 8.782819681475982065e+01 7.034743833470196250e+01 6.401826033832546159e+01 5.552477781908309851e+01 4.019386427673528317e+01 2.920229238877563560e+01
-1.781859435572743414e-07 2.773259455231547690e+03 2.363582581012375613e+03 2.310572835354871586e+03 1.869763403543966660e+03 1.307382904582582341e+03 8.037112631649765717e+02 4.632573106775733436e+02 2.071687163798031008e+02 1.108428713750189729e+02 6.285085599455982219e+01 5.131312476811483947e+01 4.664266842872876140e+01 4.019386427673528317e+01 3.548479103139955981e+01 2.557440657314719346e+01
-1.249300534310403245e-07 1.449071969708983488e+03 1.335978868900219140e+03 1.338460202678425503e+03 1.157437348505924774e+03 8.181098288086506045e+02 4.910896447675796139e+02 2.815801243821602498e+02 1.291659343864621974e+02 7.185713673544066182e+01 4.458249574977703844e+01 3.613980168634527956e+01 3.378616606045419246e+01 2.920229238877563560e+01 2.557440657314719346e+01 2.294245621530473045e+01
