3.822970863683788689e+00 3.754186058623723258e-14 2.795725031830832999e-14 2.393908678290735992e-14 1.557098474129253555e-14 7.608385441782359228e-15 6.952849388340399433e-15 4.357952394397771068e-15 2.266327578403255529e-15 5.151327324602585798e-15 4.465338496061858423e-15 1.548283197126976671e-15 4.276210734922128371e-15 2.795244198539799602e-15 1.061038795546646095e-15 4.507010714618074288e-15 2.442633118448773112e-15 4.760249581228902773e-16 7.629221551060483332e-16 5.192999543158801859e-16 3.059702508608069864e-15 1.040202686268537177e-15 9.392276951515609863e-16 0.000000000000000000e+00 5.417388412307638386e-16
3.754186058623723258e-14 1.999804890738859697e+00 1.160971981199716278e-14 1.217790448423474903e-14 8.859353387287123975e-15 5.834911986688150922e-15 4.821155131426442468e-15 3.584612184652674883e-15 1.003338800622655475e-15 3.088552506070069710e-15 2.636569212498833580e-15 4.183249631989036502e-16 2.482702559368203100e-15 4.327499619298888562e-17 8.606915909494676596e-16 5.289166201365443690e-16 1.312674884520696592e-15 5.072791220400496119e-16 4.632027370286706105e-16 1.875249835029566982e-16 1.202884616401444818e-15 -2.324027573327200285e-17 8.719110344069095352e-16 0.000000000000000000e+00 2.756777535257140602e-16
2.795725031830832999e-14 1.160971981199716278e-14 1.192312695109287946e+00 8.328032600695417258e-15 6.125014738944863476e-15 2.174167864288553541e-15 1.682916518616277403e-15 2.231867859212539034e-15 6.090555019754192587e-17 2.998796958410536677e-15 7.324693800072765136e-16 8.606915909494667721e-16 1.049819352089201163e-15 1.466541537651333382e-15 8.799249225907954341e-16 9.648721373399985450e-16 4.632027370286710049e-16 1.322291550341358950e-16 2.836916417096009945e-16 4.920527344906642445e-16 1.125951289836129578e-15 7.140374371843371415e-16 6.859888285407300365e-16 0.000000000000000000e+00 8.975554765953480800e-17
2.393908678290735992e-14 1.217790448423474903e-14 8.328032600695417258e-15 8.327263267429941829e-01 4.375582948402322629e-15 3.247227492111028238e-15 2.500333113372759789e-15 2.307999796959467844e-15 4.936555121274418384e-16 5.769999492398658762e-16 1.025777687537541987e-15 3.077333062612613536e-16 1.077066571914422035e-15 4.327499619298998263e-16 6.090555019754165470e-17 6.186721677960787826e-16 8.045943736622620284e-16 4.519832935712286362e-16 1.602777636777414716e-16 5.834110597869767450e-16 9.488443609722255639e-16 1.009749911169767823e-15 2.724721982521593160e-16 0.000000000000000000e+00 7.372777129176074218e-17
1.557098474129253555e-14 8.859353387287123975e-15 6.125014738944863476e-15 4.375582948402322629e-15 4.857570239334121354e-01 7.348735464624414254e-16 1.657272076427844578e-15 9.240013076021768022e-16 7.020166049085040037e-16 1.678108185705946199e-15 1.774274843912595525e-15 9.248026964205644159e-16 4.792305133964466484e-16 9.728860255238855286e-16 7.228527141866104569e-16 3.526110800910300395e-16 -6.891943838142861365e-17 -3.445971919071427601e-17 -1.714972071351830515e-16 7.533054892853815123e-17 6.491249428948493696e-17 1.915319275949010035e-16 3.494055248174758377e-16 0.000000000000000000e+00 -1.474555425835214844e-16
7.608385441782359228e-15 5.834911986688150922e-15 2.174167864288553541e-15 3.247227492111028238e-15 7.348735464624414254e-16 4.226716961498504510e-01 1.711766516078270150e-15 5.729930051479237649e-16 8.302388158506980093e-16 2.612527547947172925e-16 3.926805210104665353e-16 -1.554694307674087391e-16 -7.212499365498302499e-17 -2.388138678798337877e-16 2.740749758889372551e-16 1.506610978570763518e-16 1.426472096731888505e-16 4.191263520172928909e-16 2.740749758889373537e-16 1.907305387765113930e-16 8.166152059380898414e-16 1.963402605052325527e-16 -1.153999898479736732e-16 0.000000000000000000e+00 8.334443711242503622e-17
6.952849388340399433e-15 4.821155131426442468e-15 1.682916518616277403e-15 2.500333113372759789e-15 1.657272076427844578e-15 1.711766516078270150e-15 2.775754422476645056e-01 -1.250166556686377824e-16 4.295444066563451807e-16 2.917055298934882246e-16 1.368772101807906660e-15 3.205555273554055040e-18 1.602777636777407321e-16 3.429944142703656592e-16 1.859222058661798438e-16 1.730999847719598319e-16 -2.949110851670438069e-16 1.506610978570764011e-16 2.852944193463776023e-16 -7.052221601820594874e-17 4.487777382976741386e-16 3.365833037232556779e-16 1.570722084041859140e-16 0.000000000000000000e+00 5.769999492398660241e-17
4.357952394397771068e-15 3.584612184652674883e-15 2.231867859212539034e-15 2.307999796959467844e-15 9.240013076021768022e-16 5.729930051479237649e-16 -1.250166556686377824e-16 2.712669094693082039e-01 2.436222007901659779e-16 5.176971766791033809e-16 3.958860762840212301e-16 9.087749200527914347e-16 1.747027624087380421e-16 -1.458527649467444328e-16 -8.013888183887040610e-18 2.820888640728244852e-16 5.112860661319951745e-16 -4.247360737460130892e-17 2.901027522567113702e-16 1.298249885789700218e-16 5.537596735065948071e-16 2.476291448821095683e-16 6.090555019754148214e-17 0.000000000000000000e+00 2.596499771579399451e-16
2.266327578403255529e-15 1.003338800622655475e-15 6.090555019754192587e-17 4.936555121274418384e-16 7.020166049085040037e-16 8.302388158506980093e-16 4.295444066563451807e-16 2.436222007901659779e-16 1.009365244536958445e-01 -2.372110902430563910e-16 3.622277459116946171e-16 1.923333164132886542e-17 6.731666074465103204e-17 1.698944294984058766e-16 2.211833138752814377e-16 -5.449443965043186444e-17 1.923333164132886850e-17 2.083610927810628802e-16 2.243888691488382218e-17 7.372777129176079149e-17 -8.975554765953454915e-17 1.314277662157474186e-16 -5.128888437687681832e-17 0.000000000000000000e+00 -5.128888437687723740e-17
5.151327324602585798e-15 3.088552506070069710e-15 2.998796958410536677e-15 5.769999492398658762e-16 1.678108185705946199e-15 2.612527547947172925e-16 2.917055298934882246e-16 5.176971766791033809e-16 -2.372110902430563910e-16 2.144901144641032931e-01 8.654999238597960780e-17 1.602777636777393947e-17 4.038999644679062909e-16 2.564444218843777437e-17 2.340055349695022385e-16 3.686388564588028727e-16 2.147722033281731327e-16 -9.135832529631201983e-17 1.346333214893016450e-16 4.487777382976742865e-17 2.067583151442850644e-16 -1.554694307674087391e-16 1.891277611397332814e-16 0.000000000000000000e+00 -9.616665820664386486e-18
4.465338496061858423e-15 2.636569212498833580e-15 7.324693800072765136e-16 1.025777687537541987e-15 1.774274843912595525e-15 3.926805210104665353e-16 1.368772101807906660e-15 3.958860762840212301e-16 3.622277459116946171e-16 8.654999238597960780e-17 1.640218522372559051e-01 8.013888183887040795e-16 -1.763055400455153156e-16 7.853610420209302109e-16 1.730999847719601277e-16 -5.128888437687716961e-17 1.057833240273088245e-16 -4.648055146654489933e-17 1.730999847719600045e-16 -4.167221855621262905e-17 1.522638754938535266e-16 -1.714972071351828296e-16 1.602777636777403808e-17 0.000000000000000000e+00 1.153999898479734513e-16
1.548283197126976671e-15 4.183249631989036502e-16 8.606915909494667721e-16 3.077333062612613536e-16 9.248026964205644159e-16 -1.554694307674087391e-16 3.205555273554055040e-18 9.087749200527914347e-16 1.923333164132886542e-17 1.602777636777393947e-17 8.013888183887040795e-16 8.831945889698414320e-02 -1.025777687537538462e-16 1.859222058661791782e-16 -6.731666074465103204e-17 -1.346333214893020394e-16 -1.570722084041863084e-16 2.083610927810614504e-17 -6.731666074465099506e-17 -2.243888691488370200e-17 2.195805362385069745e-16 -4.648055146654496096e-17 -4.487777382976729306e-17 0.000000000000000000e+00 -4.487777382976729306e-17
4.276210734922128371e-15 2.482702559368203100e-15 1.049819352089201163e-15 1.077066571914422035e-15 4.792305133964466484e-16 -7.212499365498302499e-17 1.602777636777407321e-16 1.747027624087380421e-16 6.731666074465103204e-17 4.038999644679062909e-16 -1.763055400455153156e-16 -1.025777687537538462e-16 1.135535900104075735e-01 5.449443965043151931e-17 1.282222109421896422e-17 3.237610826290368986e-16 2.949110851670417361e-16 1.971416493236213250e-16 -8.654999238598031038e-17 7.052221601820601037e-17 9.776943584342197649e-17 1.121944345744172774e-17 1.410444320364117989e-16 0.000000000000000000e+00 4.167221855621258590e-17
2.795244198539799602e-15 4.327499619298888562e-17 1.466541537651333382e-15 4.327499619298998263e-16 9.728860255238855286e-16 -2.388138678798337877e-16 3.429944142703656592e-16 -1.458527649467444328e-16 1.698944294984058766e-16 2.564444218843777437e-17 7.853610420209302109e-16 1.859222058661791782e-16 5.449443965043151931e-17 6.308532778356010229e-02 1.506610978570758341e-16 -9.616665820664456744e-17 -1.282222109421939717e-17 -5.609721728720932895e-17 -4.808332910332237000e-17 -1.602777636777406889e-17 -5.609721728720932895e-17 -4.808332910332304177e-18 6.731666074465081017e-17 0.000000000000000000e+00 -3.205555273554819326e-17
1.061038795546646095e-15 8.606915909494676596e-16 8.799249225907954341e-16 6.090555019754165470e-17 7.228527141866104569e-16 2.740749758889372551e-16 1.859222058661798438e-16 -8.013888183887040610e-18 2.211833138752814377e-16 2.340055349695022385e-16 1.730999847719601277e-16 -6.731666074465103204e-17 1.282222109421896422e-17 1.506610978570758341e-16 3.785119667013584627e-02 4.167221855621240718e-17 -6.731666074465101972e-17 -3.365833037232550986e-17 -2.884999746199342447e-17 -9.616665820664443494e-18 -3.365833037232550986e-17 -6.250832783431895281e-17 8.013888183887000859e-17 0.000000000000000000e+00 -1.923333164132884385e-17
4.507010714618074288e-15 5.289166201365443690e-16 9.648721373399985450e-16 6.186721677960787826e-16 3.526110800910300395e-16 1.506610978570763518e-16 1.730999847719598319e-16 2.820888640728244852e-16 -5.449443965043186444e-17 3.686388564588028727e-16 -5.128888437687716961e-17 -1.346333214893020394e-16 3.237610826290368986e-16 -9.616665820664456744e-17 4.167221855621240718e-17 7.570239334027183131e-02 2.628555324314950343e-16 3.205555273554824872e-17 4.167221855621242567e-17 -1.923333164132889315e-17 -6.731666074465106902e-17 -2.564444218843856323e-17 6.090555019754174098e-17 0.000000000000000000e+00 6.090555019754167935e-17
2.442633118448773112e-15 1.312674884520696592e-15 4.632027370286710049e-16 8.045943736622620284e-16 -6.891943838142861365e-17 1.426472096731888505e-16 -2.949110851670438069e-16 5.112860661319951745e-16 1.923333164132886850e-17 2.147722033281731327e-16 1.057833240273088245e-16 -1.570722084041863084e-16 2.949110851670417361e-16 -1.282222109421939717e-17 -6.731666074465101972e-17 2.628555324314950343e-16 8.831945889698414320e-02 2.083610927810613272e-17 3.205555273554826721e-17 -2.243888691488373590e-17 2.083610927810612347e-17 -1.458527649467442849e-16 5.449443965043174118e-17 0.000000000000000000e+00 -4.487777382976723760e-17
4.760249581228902773e-16 5.072791220400496119e-16 1.322291550341358950e-16 4.519832935712286362e-16 -3.445971919071427601e-17 4.191263520172928909e-16 1.506610978570764011e-16 -4.247360737460130892e-17 2.083610927810628802e-16 -9.135832529631201983e-17 -4.648055146654489933e-17 2.083610927810614504e-17 1.971416493236213250e-16 -5.609721728720932895e-17 -3.365833037232550986e-17 3.205555273554824872e-17 2.083610927810613272e-17 4.415972944849180792e-02 -3.365833037232552218e-17 -1.121944345744186178e-17 6.010416137915270982e-17 1.258180444870265054e-16 -2.243888691488383142e-17 0.000000000000000000e+00 -2.243888691488376979e-17
7.629221551060483332e-16 4.632027370286706105e-16 2.836916417096009945e-16 1.602777636777414716e-16 -1.714972071351830515e-16 2.740749758889373537e-16 2.852944193463776023e-16 2.901027522567113702e-16 2.243888691488382218e-17 1.346333214893016450e-16 1.730999847719600045e-16 -6.731666074465099506e-17 -8.654999238598031038e-17 -4.808332910332237000e-17 -2.884999746199342447e-17 4.167221855621242567e-17 3.205555273554826721e-17 -3.365833037232552218e-17 3.785119667013584627e-02 -9.616665820664441953e-18 1.650860965880720841e-16 1.362360991260795841e-16 -1.923333164132878838e-17 0.000000000000000000e+00 -1.923333164132878838e-17
