1.000000000000000000e+00 4.065423395551349128e-01 3.716478646476635839e-01 3.178005347153689542e-01 1.630629797465781849e-01 1.609706910464192842e-01 1.624190349425639057e-01 2.179648244336952201e-01 2.555265521245170812e-01 3.541138881078529921e-01 3.201220174940624941e-01 2.840336391359628565e-01 2.656993562850720747e-01 1.535569741306271052e-01 2.004640604084132471e-01 -6.649550305263059180e-02 -9.597485538921246562e-02 2.733144537872009977e-02 -6.293764521479104646e-02 4.590326353267117077e-02 5.518800652572479482e-03 4.865987134085044546e-02 -1.130901123377460460e-02 -3.124096548991432687e-02 -6.597754256268371920e-02 3.490063818180627608e-02 -9.709795136358254086e-02 4.413574752954985830e-02 -9.378732965411147593e-02 3.410094813034653116e-02 -1.145325739311455898e-01 nan nan nan nan -3.884046278283572601e-02 1.252954553217653332e-02 nan nan nan
4.065423395551349128e-01 1.000000000000000000e+00 5.423657207999207364e-01 4.621991021308660130e-01 4.113454290865657947e-01 4.415356312550294260e-01 3.565722785820141238e-01 4.363479582432446824e-01 3.775557000220067794e-01 3.067839600455463667e-01 3.230608482243683133e-01 2.726275699505723016e-01 3.194195474587483430e-01 2.358841318932086428e-01 2.281871261728589673e-01 8.965813888871755621e-02 -1.986911631206636150e-02 2.054418161378046559e-01 7.566679635307919927e-02 2.224273602054723659e-02 -6.342550390069827751e-03 -8.246778368304077955e-02 -9.669316013846381008e-02 1.444187590061616483e-02 3.302522061451331620e-02 -6.009726235174196263e-04 -2.907674186477288494e-02 6.206421064248779373e-02 -4.293805792165465013e-02 -3.055168884831567858e-02 -3.957154908612322414e-02 nan nan nan nan -2.781430125393559785e-02 2.178420063804095697e-02 nan nan nan
3.716478646476635839e-01 5.423657207999207364e-01 1.000000000000000000e+00 6.491436045169416413e-01 6.625910342273689801e-01 6.406217616189651132e-01 5.348026133309728980e-01 4.647986611495296683e-01 4.384242944364875050e-01 4.316774510996247427e-01 5.161745558174485327e-01 4.533331136981089138e-01 4.359200439121486692e-01 3.825297010736292691e-01 4.028894202073017294e-01 -1.251246248396335747e-02 -1.939278813564465354e-01 4.874921031482094130e-02 -1.503823083226995920e-02 9.643235180782024074e-02 4.352000200436527411e-02 3.212669798856197106e-02 4.261906537296854258e-02 1.150161769909493759e-01 7.799464206736508864e-02 -6.543895574300545581e-02 -1.057996671820073259e-01 -5.161919813307754012e-02 -5.878282104607182590e-03 -1.361090306693912289e-01 -3.933188837357553397e-02 nan nan nan nan -2.127366478744292244e-01 -1.522441076231514402e-03 nan nan nan
3.178005347153689542e-01 4.621991021308660130e-01 6.491436045169416413e-01 1.000000000000000000e+00 7.576560310664266495e-01 7.363450438361577310e-01 6.526441480045780397e-01 5.619314125350106659e-01 5.106637707232374312e-01 5.057567083102691985e-01 5.166714801404150847e-01 4.886468475395964739e-01 4.814212131342996970e-01 4.141089429251512133e-01 3.817533294138580335e-01 -1.269644371414020978e-01 -8.646159731686309247e-02 7.399408998576673113e-02 -7.582623945351478489e-02 -3.659794838912132364e-02 1.582063447829678560e-01 -2.708486332243503769e-02 7.363023503179749740e-02 1.264305919104404541e-01 -1.080695357606586970e-01 1.532600937128009433e-01 -1.719878798384598950e-01 4.410441354270101810e-02 5.583203458898543942e-02 -1.792277371329732139e-01 1.041451618780596250e-01 nan nan nan nan -1.750213652013611898e-01 1.295445568600435970e-01 nan nan nan
1.630629797465781849e-01 4.113454290865657947e-01 6.625910342273689801e-01 7.576560310664266495e-01 1.000000000000000000e+00 8.657714862744799733e-01 7.567089251732230792e-01 6.189004152410401138e-01 4.537366535260296541e-01 3.873143078816669860e-01 4.853774117778944519e-01 4.261582659763199499e-01 4.363740763144638435e-01 3.814607005525570416e-01 3.639102338792655211e-01 -1.142510136771234391e-01 -1.042680104486005538e-01 4.421968425178390838e-02 -1.017717120535163722e-01 -9.116530685070355772e-03 6.430801158513939353e-02 -3.829263174218101168e-02 2.973770160374198182e-02 1.765496585465716195e-01 -7.281551439485471622e-02 -2.601790476330212085e-02 -1.491850766169041664e-01 -4.689938653194313661e-02 2.117304915851170918e-03 -1.315741169077020434e-01 -1.183617568422845948e-02 nan nan nan nan -1.246948479081431832e-01 3.312484081937856067e-02 nan nan nan
1.609706910464192842e-01 4.415356312550294260e-01 6.406217616189651132e-01 7.363450438361577310e-01 8.657714862744799733e-01 1.000000000000000000e+00 8.602926283304093147e-01 6.667892928622526361e-01 4.712254537614180006e-01 3.999231070692935708e-01 4.546052970367685520e-01 4.436130374148097300e-01 4.618011445699687911e-01 3.911486791913948990e-01 3.827657238971028386e-01 6.956114815840648731e-03 -4.959426111757415240e-02 9.133870353685656640e-02 -1.006062772941280631e-01 -2.499020215175510803e-02 8.580510315673929578e-02 -3.505739921264472425e-02 7.188345576676902215e-02 1.644284064403874479e-01 -3.208368484908470653e-02 7.809292479097824577e-03 -1.248376737795980906e-01 -1.872795339039610638e-02 -2.804852913769965636e-02 -1.518634735856166096e-01 4.389347318599803177e-02 nan nan nan nan -7.773997011136332680e-02 1.376364787506200171e-01 nan nan nan
1.624190349425639057e-01 3.565722785820141238e-01 5.348026133309728980e-01 6.526441480045780397e-01 7.567089251732230792e-01 8.602926283304093147e-01 1.000000000000000000e+00 8.064433965618971190e-01 5.611039683394127842e-01 4.178334285279675653e-01 5.050984335284161020e-01 4.876944229638134343e-01 5.281792009975293523e-01 4.429117735314779258e-01 4.164064567217483637e-01 -6.760510850304024197e-04 3.345315796593761187e-02 1.622647228629333360e-01 -8.259701630024936236e-02 -5.728756140992683453e-03 1.183325379725921195e-01 -3.226133917239499150e-03 6.219948760630835544e-02 1.049023491042473527e-01 -1.806640654206180530e-02 2.963531673636522062e-02 -1.176901170400472402e-01 -4.448859247619628247e-03 -2.282337460654794772e-02 -9.371396345996620136e-02 8.832268920978017523e-02 nan nan nan nan -8.591157762479789683e-02 1.838914730415885102e-01 nan nan nan
2.179648244336952201e-01 4.363479582432446824e-01 4.647986611495296683e-01 5.619314125350106659e-01 6.189004152410401138e-01 6.667892928622526361e-01 8.064433965618971190e-01 1.000000000000000000e+00 6.581733031108878418e-01 5.574358223278459423e-01 5.659080069987018069e-01 5.546584667076164266e-01 6.179981591987360190e-01 5.070692700094753258e-01 5.010552021602668882e-01 6.579364652037859862e-02 6.311099899713269734e-03 1.473311099050273743e-01 -4.867080954935244091e-02 1.903241859254085162e-03 7.310236063772657111e-02 -3.541605837675052774e-03 5.848603640761083043e-03 4.578541413269473365e-02 -1.230970673376922953e-01 -6.900619092000096974e-03 -4.692663476056350980e-02 -1.635087016185513128e-03 3.466566923863899363e-02 -8.259997699407331528e-02 1.461878700454642133e-01 nan nan nan nan -1.042527958356687240e-01 1.410809665275868652e-01 nan nan nan
2.555265521245170812e-01 3.775557000220067794e-01 4.384242944364875050e-01 5.106637707232374312e-01 4.537366535260296541e-01 4.712254537614180006e-01 5.611039683394127842e-01 6.581733031108878418e-01 1.000000000000000000e+00 7.260457941049696107e-01 6.385234031634881013e-01 6.382467032311748278e-01 6.702537389795334422e-01 6.001266971165599706e-01 5.785933963190519336e-01 -5.055253578025913769e-02 1.219829386019982177e-02 2.465525926347538754e-01 3.747592326297513599e-02 -1.620850001356252679e-01 1.482509199040001058e-01 8.090893141148690348e-02 1.408773489471211171e-01 -5.975068477423846162e-03 -1.102439156399207532e-01 -8.432798962850481667e-03 -1.344020888494148469e-01 -2.782395080667729448e-02 -5.594925448375010629e-02 2.231556808309959061e-02 8.919447329424988469e-02 nan nan nan nan -2.372437990946901776e-02 2.347561660669277850e-01 nan nan nan
3.541138881078529921e-01 3.067839600455463667e-01 4.316774510996247427e-01 5.057567083102691985e-01 3.873143078816669860e-01 3.999231070692935708e-01 4.178334285279675653e-01 5.574358223278459423e-01 7.260457941049696107e-01 1.000000000000000000e+00 7.732741743524342848e-01 7.355058469405428845e-01 6.915855964557927615e-01 6.440879078786465595e-01 6.053921249303320096e-01 -2.337817812215477187e-02 -4.410563616858213798e-02 1.684719319684542249e-01 1.478008497456489295e-02 -4.838360961106911301e-02 7.263263246044887600e-02 5.913499500367731115e-02 9.782565581586941117e-02 2.974395878202626409e-02 -8.976764549170850038e-02 -4.195876687761479484e-02 -9.452847196945866892e-02 -2.733725086424279582e-02 -4.367308579434667909e-02 -5.744946410632162381e-02 8.627888073830429494e-02 nan nan nan nan -5.902834228696361013e-02 1.344012022033040377e-01 nan nan nan
3.201220174940624941e-01 3.230608482243683133e-01 5.161745558174485327e-01 5.166714801404150847e-01 4.853774117778944519e-01 4.546052970367685520e-01 5.050984335284161020e-01 5.659080069987018069e-01 6.385234031634881013e-01 7.732741743524342848e-01 1.000000000000000000e+00 8.415823034657337054e-01 7.806340224052153998e-01 7.101256426725093274e-01 6.883676243359504454e-01 -2.388125182888271164e-02 -2.882934952938823181e-02 1.216745991760143780e-01 1.919702046534715878e-02 3.925441488811658164e-02 3.388984942825130214e-02 7.009652595324242230e-02 1.539288802797372235e-01 2.845103887341374205e-02 -9.743082295485508415e-02 -5.346551677444169592e-02 3.640325834886974036e-03 7.368918273418891170e-03 1.153540891068867424e-02 -2.436902420676325190e-02 3.510788367343233712e-02 nan nan nan nan -8.452079235513219879e-02 1.024134011578728132e-01 nan nan nan
2.840336391359628565e-01 2.726275699505723016e-01 4.533331136981089138e-01 4.886468475395964739e-01 4.261582659763199499e-01 4.436130374148097300e-01 4.876944229638134343e-01 5.546584667076164266e-01 6.382467032311748278e-01 7.355058469405428845e-01 8.415823034657337054e-01 1.000000000000000000e+00 8.437548030038304336e-01 7.751312524353789479e-01 7.644846591584515405e-01 -4.257431051303520869e-02 -5.621381398404257795e-02 -2.941616519202326294e-03 -1.191653519873253284e-02 -3.402732345191094437e-02 1.273277557867490695e-01 8.947830572402666605e-02 1.565957898346513610e-01 -3.562642336840661679e-03 -1.435863074128516936e-01 -1.562548634329220809e-02 1.215397091180490897e-03 6.526276723509702449e-02 -1.798456981903637231e-02 -1.034765374610012584e-01 7.017810741423374798e-02 nan nan nan nan -9.477035509484385556e-02 1.906823322989594782e-01 nan nan nan
2.656993562850720747e-01 3.194195474587483430e-01 4.359200439121486692e-01 4.814212131342996970e-01 4.363740763144638435e-01 4.618011445699687911e-01 5.281792009975293523e-01 6.179981591987360190e-01 6.702537389795334422e-01 6.915855964557927615e-01 7.806340224052153998e-01 8.437548030038304336e-01 1.000000000000000000e+00 8.904958651101256839e-01 8.385482030387646502e-01 -4.130355694892282048e-02 1.481023895865169956e-02 1.148438086641498379e-01 7.098914967652238117e-02 -6.626255015213315669e-02 1.595211908295087744e-01 1.294180805472970042e-01 1.129895640054131983e-01 -1.936967574997576491e-02 -1.019902534625508478e-01 -4.026890040004995480e-02 3.992625120097503116e-02 5.733156320569014058e-02 -6.457423528896262185e-03 -8.306565143168748167e-02 1.578704432169351357e-01 nan nan nan nan -1.167162809644909788e-01 1.894491103057978354e-01 nan nan nan
1.535569741306271052e-01 2.358841318932086428e-01 3.825297010736292691e-01 4.141089429251512133e-01 3.814607005525570416e-01 3.911486791913948990e-01 4.429117735314779258e-01 5.070692700094753258e-01 6.001266971165599706e-01 6.440879078786465595e-01 7.101256426725093274e-01 7.751312524353789479e-01 8.904958651101256839e-01 1.000000000000000000e+00 9.025440688212763574e-01 -9.782720853517143378e-02 -3.293585072545708592e-02 9.228676836948773721e-02 4.697634485638262775e-02 -4.836994300852344442e-02 1.091974444770239666e-01 1.104352362140305771e-01 1.022761978480867945e-01 -7.358203236023827878e-03 -4.998459139729281159e-02 -4.181465441933135407e-02 8.454943956592139709e-02 5.251506490465105564e-02 -3.895208367552953355e-02 -1.427854283697414517e-01 1.535500123971787201e-01 nan nan nan nan -1.620548295911160008e-01 1.728637826349148365e-01 nan nan nan
2.004640604084132471e-01 2.281871261728589673e-01 4.028894202073017294e-01 3.817533294138580335e-01 3.639102338792655211e-01 3.827657238971028386e-01 4.164064567217483637e-01 5.010552021602668882e-01 5.785933963190519336e-01 6.053921249303320096e-01 6.883676243359504454e-01 7.644846591584515405e-01 8.385482030387646502e-01 9.025440688212763574e-01 1.000000000000000000e+00 -2.960592090007092836e-02 7.493229434164534308e-04 -2.343498555268582698e-03 6.353062497370222383e-02 -9.995560750250719745e-03 7.913864073121089360e-02 6.704583156653898257e-02 1.283661423831314041e-01 1.625276514290811478e-02 -8.572556994222141347e-02 -7.470684869026956998e-02 4.719561966521087365e-02 -1.130224248228689499e-02 -2.321071080224239302e-02 -7.003867751814180087e-02 1.273773931342062349e-01 nan nan nan nan -7.796854458329363635e-02 1.960016949730331026e-01 nan nan nan
-6.649550305263059180e-02 8.965813888871755621e-02 -1.251246248396335747e-02 -1.269644371414020978e-01 -1.142510136771234391e-01 6.956114815840648731e-03 -6.760510850304024197e-04 6.579364652037859862e-02 -5.055253578025913769e-02 -2.337817812215477187e-02 -2.388125182888271164e-02 -4.257431051303520869e-02 -4.130355694892282048e-02 -9.782720853517143378e-02 -2.960592090007092836e-02 1.000000000000000000e+00 3.519343760698900869e-01 2.018866312199486535e-01 3.907193147297102209e-01 2.289199845027479474e-01 2.895204935299663385e-01 1.167988353681832930e-01 1.340920097093342180e-02 5.187958866167791810e-02 1.654043356154667466e-01 -6.551166990377500776e-02 2.464031283655768179e-01 1.191121270977730379e-01 -7.863929628688645646e-02 7.295617784738606115e-02 2.032459179333968025e-01 nan nan nan nan 1.163861585045924268e-01 1.646374322669536261e-01 nan nan nan
-9.597485538921246562e-02 -1.986911631206636150e-02 -1.939278813564465354e-01 -8.646159731686309247e-02 -1.042680104486005538e-01 -4.959426111757415240e-02 3.345315796593761187e-02 6.311099899713269734e-03 1.219829386019982177e-02 -4.410563616858213798e-02 -2.882934952938823181e-02 -5.621381398404257795e-02 1.481023895865169956e-02 -3.293585072545708592e-02 7.493229434164534308e-04 3.519343760698900869e-01 1.000000000000000000e+00 5.310945581462703929e-02 3.349871113751530793e-01 2.050808861306040454e-01 2.949788962618916655e-01 2.165334449274283479e-01 1.406466765377639705e-01 1.158812360477544552e-02 6.685455925831977619e-02 5.436234349044754416e-02 1.332262415195880623e-01 5.436234349044753722e-02 -5.665943604856055887e-02 3.239995672030674401e-01 2.326538662189530371e-01 nan nan nan nan 2.281690803036641457e-01 2.580722131632506855e-01 nan nan nan
2.733144537872009977e-02 2.054418161378046559e-01 4.874921031482094130e-02 7.399408998576673113e-02 4.421968425178390838e-02 9.133870353685656640e-02 1.622647228629333360e-01 1.473311099050273743e-01 2.465525926347538754e-01 1.684719319684542249e-01 1.216745991760143780e-01 -2.941616519202326294e-03 1.148438086641498379e-01 9.228676836948773721e-02 -2.343498555268582698e-03 2.018866312199486535e-01 5.310945581462703929e-02 1.000000000000000000e+00 1.686885601138689850e-01 -3.794901594696835356e-02 4.017809761874052699e-02 1.547249446001912158e-02 -2.825986526270943613e-02 -5.659752785133514291e-03 -9.338592095470345245e-02 -7.593614509513914312e-02 -5.347624547073624030e-02 -7.593614509513914312e-02 -5.347624547073618478e-02 3.106478662982962990e-02 -5.659752785133533373e-03 nan nan nan nan -5.347624547073624030e-02 3.596893625282394924e-02 nan nan nan
-6.293764521479104646e-02 7.566679635307919927e-02 -1.503823083226995920e-02 -7.582623945351478489e-02 -1.017717120535163722e-01 -1.006062772941280631e-01 -8.259701630024936236e-02 -4.867080954935244091e-02 3.747592326297513599e-02 1.478008497456489295e-02 1.919702046534715878e-02 -1.191653519873253284e-02 7.098914967652238117e-02 4.697634485638262775e-02 6.353062497370222383e-02 3.907193147297102209e-01 3.349871113751530793e-01 1.686885601138689850e-01 1.000000000000000000e+00 -1.169613974518974794e-02 2.351101594036164588e-01 1.525992306426709744e-01 2.571102236687534126e-01 -7.594109947207676459e-02 8.502806863967556084e-02 -6.175100367637972876e-02 9.477868990929776138e-02 3.641725857837778413e-02 -4.348669301720717306e-02 1.345855208331357689e-01 8.502806863967557471e-02 nan nan nan nan -4.348669301720719388e-02 -7.149953873015829631e-02 nan nan nan
4.590326353267117077e-02 2.224273602054723659e-02 9.643235180782024074e-02 -3.659794838912132364e-02 -9.116530685070355772e-03 -2.499020215175510803e-02 -5.728756140992683453e-03 1.903241859254085162e-03 -1.620850001356252679e-01 -4.838360961106911301e-02 3.925441488811658164e-02 -3.402732345191094437e-02 -6.626255015213315669e-02 -4.836994300852344442e-02 -9.995560750250719745e-03 2.289199845027479474e-01 2.050808861306040454e-01 -3.794901594696835356e-02 -1.169613974518974794e-02 1.000000000000000000e+00 1.248217292441075044e-01 1.469802166596258508e-01 9.914653046614506360e-02 -5.887712909959471469e-02 2.274273418160809579e-01 -4.787554882347464652e-02 -3.371523004917764688e-02 -4.787554882347466040e-02 -3.371523004917761912e-02 1.267293939444912310e-01 8.427510635824345120e-02 nan nan nan nan -3.371523004917765381e-02 1.467359665612950892e-01 nan nan nan
5.518800652572479482e-03 -6.342550390069827751e-03 4.352000200436527411e-02 1.582063447829678560e-01 6.430801158513939353e-02 8.580510315673929578e-02 1.183325379725921195e-01 7.310236063772657111e-02 1.482509199040001058e-01 7.263263246044887600e-02 3.388984942825130214e-02 1.273277557867490695e-01 1.595211908295087744e-01 1.091974444770239666e-01 7.913864073121089360e-02 2.895204935299663385e-01 2.949788962618916655e-01 4.017809761874052699e-02 2.351101594036164588e-01 1.248217292441075044e-01 1.000000000000000000e+00 2.169827804799949467e-01 7.678208009163764447e-02 6.719322315990945704e-02 6.719322315990941541e-02 2.568788601335457167e-01 1.809008998749366826e-01 4.085597108790681165e-01 -3.273444854879798555e-02 -4.648284135749901347e-02 1.915508302021299014e-01 nan nan nan nan -3.273444854879813126e-02 2.974319268611786415e-01 nan nan nan
4.865987134085044546e-02 -8.246778368304077955e-02 3.212669798856197106e-02 -2.708486332243503769e-02 -3.829263174218101168e-02 -3.505739921264472425e-02 -3.226133917239499150e-03 -3.541605837675052774e-03 8.090893141148690348e-02 5.913499500367731115e-02 7.009652595324242230e-02 8.947830572402666605e-02 1.294180805472970042e-01 1.104352362140305771e-01 6.704583156653898257e-02 1.167988353681832930e-01 2.165334449274283479e-01 1.547249446001912158e-02 1.525992306426709744e-01 1.469802166596258508e-01 2.169827804799949467e-01 1.000000000000000000e+00 1.274939489191914688e-01 -3.227598193166945212e-02 2.345388020367979998e-01 -2.624500162331903225e-02 -1.848242556203076939e-02 -2.624500162331902878e-02 -1.848242556203078674e-02 2.991930185058412350e-01 2.345388020367979998e-01 nan nan nan nan -1.848242556203076592e-02 3.464261557036646400e-01 nan nan nan
-1.130901123377460460e-02 -9.669316013846381008e-02 4.261906537296854258e-02 7.363023503179749740e-02 2.973770160374198182e-02 7.188345576676902215e-02 6.219948760630835544e-02 5.848603640761083043e-03 1.408773489471211171e-01 9.782565581586941117e-02 1.539288802797372235e-01 1.565957898346513610e-01 1.129895640054131983e-01 1.022761978480867945e-01 1.283661423831314041e-01 1.340920097093342180e-02 1.406466765377639705e-01 -2.825986526270943613e-02 2.571102236687534126e-01 9.914653046614506360e-02 7.678208009163764447e-02 1.274939489191914688e-01 1.000000000000000000e+00 -3.851447935165109443e-02 -3.851447935165108749e-02 -3.131779461412947246e-02 -2.205482080093758637e-02 -3.131779461412947246e-02 -2.205482080093749964e-02 2.460683862538728950e-01 -3.851447935165109443e-02 nan nan nan nan -2.205482080093759331e-02 -3.626188621469481066e-02 nan nan nan
-3.124096548991432687e-02 1.444187590061616483e-02 1.150161769909493759e-01 1.264305919104404541e-01 1.765496585465716195e-01 1.644284064403874479e-01 1.049023491042473527e-01 4.578541413269473365e-02 -5.975068477423846162e-03 2.974395878202626409e-02 2.845103887341374205e-02 -3.562642336840661679e-03 -1.936967574997576491e-02 -7.358203236023827878e-03 1.625276514290811478e-02 5.187958866167791810e-02 1.158812360477544552e-02 -5.659752785133514291e-03 -7.594109947207676459e-02 -5.887712909959471469e-02 6.719322315990945704e-02 -3.227598193166945212e-02 -3.851447935165109443e-02 1.000000000000000000e+00 -2.479338842975217436e-02 -2.016058011694287638e-02 -1.419761471714598051e-02 -2.016058011694289720e-02 -1.419761471714601868e-02 -2.016058011694289026e-02 -2.479338842975217436e-02 nan nan nan nan -1.419761471714597878e-02 -2.334329959150436770e-02 nan nan nan
-6.597754256268371920e-02 3.302522061451331620e-02 7.799464206736508864e-02 -1.080695357606586970e-01 -7.281551439485471622e-02 -3.208368484908470653e-02 -1.806640654206180530e-02 -1.230970673376922953e-01 -1.102439156399207532e-01 -8.976764549170850038e-02 -9.743082295485508415e-02 -1.435863074128516936e-01 -1.019902534625508478e-01 -4.998459139729281159e-02 -8.572556994222141347e-02 1.654043356154667466e-01 6.685455925831977619e-02 -9.338592095470345245e-02 8.502806863967556084e-02 2.274273418160809579e-01 6.719322315990941541e-02 2.345388020367979998e-01 -3.851447935165108749e-02 -2.479338842975217436e-02 1.000000000000000000e+00 -2.016058011694285557e-02 -1.419761471714596837e-02 -2.016058011694287985e-02 -1.419761471714600827e-02 -2.016058011694286251e-02 -2.479338842975217089e-02 nan nan nan nan -1.419761471714596490e-02 -2.334329959150436770e-02 nan nan nan
3.490063818180627608e-02 -6.009726235174196263e-04 -6.543895574300545581e-02 1.532600937128009433e-01 -2.601790476330212085e-02 7.809292479097824577e-03 2.963531673636522062e-02 -6.900619092000096974e-03 -8.432798962850481667e-03 -4.195876687761479484e-02 -5.346551677444169592e-02 -1.562548634329220809e-02 -4.026890040004995480e-02 -4.181465441933135407e-02 -7.470684869026956998e-02 -6.551166990377500776e-02 5.436234349044754416e-02 -7.593614509513914312e-02 -6.175100367637972876e-02 -4.787554882347464652e-02 2.568788601335457167e-01 -2.624500162331903225e-02 -3.131779461412947246e-02 -2.016058011694287638e-02 -2.016058011694285557e-02 1.000000000000000000e+00 -1.154469667530517649e-02 4.918032786885272456e-01 -1.154469667530519904e-02 -1.639344262295076848e-02 3.964914089665451669e-01 nan nan nan nan -1.154469667530517128e-02 -1.898144995153574002e-02 nan nan nan
