3.947375704825595861e-09 -1.475161833915016041e-03 -2.130547825312795586e-04 -1.086942627762116923e-04 -3.352840299778909891e-05 1.764054250835406354e-05 5.992469169826270563e-06 -3.085710455660183273e-06 -5.722929062316972911e-06 -4.923672706860852990e-06 -4.192921990389956664e-06 -2.162149300885068244e-06 -1.505536479212990782e-06 -1.267275569358201045e-06 -6.780317980020705204e-07 -6.444972004077077037e-07
-1.475161833915016041e-03 1.052737917724402678e+03 1.831883986187290247e+02 1.082998465750605988e+02 4.822306619722454002e+01 1.801140680436012431e+01 1.065037667551990985e+01 5.733603324661091349e+00 3.390929303210608925e+00 2.147921101790920329e+00 1.955770691897562807e+00 1.221252755037154802e+00 8.727073849717885690e-01 6.188686285403698362e-01 2.887688583090678995e-01 2.936010579835998668e-01
-2.130547825312795586e-04 1.831883986187290247e+02 1.928697432999285581e+02 6.764883951247098537e+01 3.001934508062246465e+01 1.944781681987407040e+01 1.250419777041527958e+01 5.387784446956178641e+00 2.905609119209732416e+00 1.358423666724712264e+00 7.252363131159054177e-01 5.275289020392780470e-01 3.585424351248824304e-01 3.184500888106981953e-01 1.898678598095590864e-01 1.430487774899633080e-01
-1.086942627762116923e-04 1.082998465750605988e+02 6.764883951247098537e+01 8.066258454784744458e+01 2.726571644352764068e+01 2.025880153408989770e+01 1.173264095693702735e+01 5.225888895342524876e+00 2.001580795906278798e+00 1.020123694856165830e+00 6.599488423243232704e-01 5.450828747646762062e-01 3.855602470879918031e-01 2.810546262822648522e-01 1.991232192883382879e-01 1.633363665184648927e-01
-3.352840299778909891e-05 4.822306619722454002e+01 3.001934508062246465e+01 2.726571644352764068e+01 2.187157856041429937e+01 1.206269306519051376e+01 7.022301293839767311e+00 3.320833469182490560e+00 1.260072591893037108e+00 6.187244368320721222e-01 4.026211244872816564e-01 2.841086341709048724e-01 2.164082961949534423e-01 1.616267054373791423e-01 1.122471573154333185e-01 8.059050152670298173e-02
1.764054250835406354e-05 1.801140680436012431e+01 1.944781681987407040e+01 2.025880153408989770e+01 1.206269306519051376e+01 1.158948816903389201e+01 6.010262401451433867e+00 2.802796518525862091e+00 1.010241238875543957e+00 4.001825513368646448e-01 2.244452971467846558e-01 1.942860273127364479e-01 1.373857803606154115e-01 1.066446083978260656e-01 7.526665361176664015e-02 5.592260038916936626e-02
5.992469169826270563e-06 1.065037667551990985e+01 1.250419777041527958e+01 1.173264095693702735e+01 7.022301293839767311e+00 6.010262401451433867e+00 4.158302248622076647e+00 1.908687427532326453e+00 6.519568225278390416e-01 2.489481622769379732e-01 1.388191450792294057e-01 1.089989706597745966e-01 8.566453617644118057e-02 6.760220545172458684e-02 4.622964642964262627e-02 3.523319500805128374e-02
-3.085710455660183273e-06 5.733603324661091349e+00 5.387784446956178641e+00 5.225888895342524876e+00 3.320833469182490560e+00 2.802796518525862091e+00 1.908687427532326453e+00 1.183753209451352761e+00 4.207040233306560961e-01 1.581597907737035957e-01 7.738354270379492472e-02 6.461546658668093635e-02 5.024780719804911033e-02 4.125339670016277271e-02 2.792984251717518449e-02 2.045073872655237684e-02
-5.722929062316972911e-06 3.390929303210608925e+00 2.905609119209732416e+00 2.001580795906278798e+00 1.260072591893037108e+00 1.010241238875543957e+00 6.519568225278390416e-01 4.207040233306560961e-01 2.299028637169600875e-01 8.175881904681416013e-02 4.549691041195010749e-02 3.190420356019071230e-02 2.518468813213993462e-02 2.127194517578015823e-02 1.409159521630889630e-02 1.084472956751196711e-02
-4.923672706860852990e-06 2.147921101790920329e+00 1.358423666724712264e+00 1.020123694856165830e+00 6.187244368320721222e-01 4.001825513368646448e-01 2.489481622769379732e-01 1.581597907737035957e-01 8.175881904681416013e-02 6.711882015480677421e-02 3.201850217979098495e-02 1.945041423021444046e-02 1.565847549712743453e-02 1.246548657261322725e-02 9.011265410711545576e-03 6.766383207806619081e-03
-4.192921990389956664e-06 1.955770691897562807e+00 7.252363131159054177e-01 6.599488423243232704e-01 4.026211244872816564e-01 2.244452971467846558e-01 1.388191450792294057e-01 7.738354270379492472e-02 4.549691041195010749e-02 3.201850217979098495e-02 2.897541615087028885e-02 1.547669504670577331e-02 1.185604149404162130e-02 8.451009965382222724e-03 6.354489466262876023e-03 4.651709326071441948e-03
-2.162149300885068244e-06 1.221252755037154802e+00 5.275289020392780470e-01 5.450828747646762062e-01 2.841086341709048724e-01 1.942860273127364479e-01 1.089989706597745966e-01 6.461546658668093635e-02 3.190420356019071230e-02 1.945041423021444046e-02 1.547669504670577331e-02 1.382482863243911578e-02 9.370552819860206509e-03 6.589086161865426519e-03 4.839335713336343284e-03 3.653518199694568737e-03
-1.505536479212990782e-06 8.727073849717885690e-01 3.585424351248824304e-01 3.855602470879918031e-01 2.164082961949534423e-01 1.373857803606154115e-01 8.566453617644118057e-02 5.024780719804911033e-02 2.518468813213993462e-02 1.565847549712743453e-02 1.185604149404162130e-02 9.370552819860206509e-03 8.967625846513701052e-03 5.735916639909624179e-03 4.254364193618659362e-03 3.267897871601431730e-03
-1.267275569358201045e-06 6.188686285403698362e-01 3.184500888106981953e-01 2.810546262822648522e-01 1.616267054373791423e-01 1.066446083978260656e-01 6.760220545172458684e-02 4.125339670016277271e-02 2.127194517578015823e-02 1.246548657261322725e-02 8.451009965382222724e-03 6.589086161865426519e-03 5.735916639909624179e-03 5.153421513219217168e-03 3.705104125333748017e-03 2.717295228987866643e-03
-6.780317980020705204e-07 2.887688583090678995e-01 1.898678598095590864e-01 1.991232192883382879e-01 1.122471573154333185e-01 7.526665361176664015e-02 4.622964642964262627e-02 2.792984251717518449e-02 1.409159521630889630e-02 9.011265410711545576e-03 6.354489466262876023e-03 4.839335713336343284e-03 4.254364193618659362e-03 3.705104125333748017e-03 3.359242487245219563e-03 2.361293950111783939e-03
-6.444972004077077037e-07 2.936010579835998668e-01 1.430487774899633080e-01 1.633363665184648927e-01 8.059050152670298173e-02 5.592260038916936626e-02 3.523319500805128374e-02 2.045073872655237684e-02 1.084472956751196711e-02 6.766383207806619081e-03 4.651709326071441948e-03 3.653518199694568737e-03 3.267897871601431730e-03 2.717295228987866643e-03 2.361293950111783939e-03 2.037614024730481210e-03
